id,budokai_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
25100,25100,11,Point::Stone,5,0,Dragon Stone x5,Reach Supreme Kai Tier,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
25101,25101,20,AwakeningItem,1,0,Elder Kai x1,Reach Elder Kai Tier,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
25102,25102,11,Point::Stone,5,0,Dragon Stone x5,Reach Beerus Tier,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26001,26001,11,Point::Stone,1,0,Dragon Stone x1,"Score 10,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26002,26002,11,Point::Stone,1,0,Dragon Stone x1,"Score 50,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26003,26003,6,SupportItem,2,0,Senzu Bean x2,"Score 100,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26004,26004,1001,AwakeningItem,2,0,Turtle x2,"Score 250,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26005,26005,6,SupportItem,3,0,Senzu Bean x3,"Score 500,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26006,26006,3,SpecialItem,1,0,(Silver) SSR Guaranteed Ticket x 1,"Score 1,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26007,26007,1002,AwakeningItem,2,0,Bulma x2,"Score 1,500,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26008,26008,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 2,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26009,26009,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x 2,"Score 2,500,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26010,26010,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 3,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26011,26011,11,Point::Stone,3,0,Dragon Stone x3,"Score 4,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26012,26012,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x 3,"Score 5,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26013,26013,2,SpecialItem,2,0,(Gold) World Tournament Ticket x 2,"Score 6,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26014,26014,1,PotentialItem,500,0,AGL Potential Orb (S) x500,"Score 6,300,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26015,26015,2,PotentialItem,500,0,TEQ Potential Orb (S) x500,"Score 6,400,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26016,26016,3,PotentialItem,500,0,INT Potential Orb (S) x500,"Score 6,500,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26017,26017,4,PotentialItem,500,0,STR Potential Orb (S) x500,"Score 6,600,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26018,26018,5,PotentialItem,500,0,PHY Potential Orb (S) x500,"Score 6,700,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26019,26019,19,AwakeningItem,1,0,Supreme Kai x1,"Score 7,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26020,26020,6,PotentialItem,300,0,AGL Potential Orb (M) x300,"Score 7,300,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26021,26021,7,PotentialItem,300,0,TEQ Potential Orb (M) x300,"Score 7,400,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26022,26022,8,PotentialItem,300,0,INT Potential Orb (M) x300,"Score 7,500,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26023,26023,9,PotentialItem,300,0,STR Potential Orb (M) x300,"Score 7,600,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26024,26024,10,PotentialItem,300,0,PHY Potential Orb (M) x300,"Score 7,700,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26025,26025,20,AwakeningItem,1,0,Elder Kai x1,"Score 8,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26026,26026,11,PotentialItem,20,0,AGL Potential Orb (L) x20,"Score 8,300,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26027,26027,12,PotentialItem,20,0,TEQ Potential Orb (L) x20,"Score 8,400,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26028,26028,13,PotentialItem,20,0,INT Potential Orb (L) x20,"Score 8,500,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26029,26029,14,PotentialItem,20,0,STR Potential Orb (L) x20,"Score 8,600,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26030,26030,15,PotentialItem,20,0,PHY Potential Orb (L) x20,"Score 8,700,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26031,26031,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x 1,"Score 9,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26032,26032,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x 1,"Score 10,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26033,26033,11,Point::Stone,2,0,Dragon Stone x2,"Score 11,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26034,26034,1002630,Card,1,765122,Hercule Statue (Gold) x1,"Score 12,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26035,26035,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 13,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26036,26036,11,Point::Stone,3,0,Dragon Stone x3,"Score 14,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26037,26037,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,"Score 15,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26038,26038,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x 3,"Score 16,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26039,26039,11,Point::Stone,2,0,Dragon Stone x2,"Score 17,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26040,26040,19,AwakeningItem,1,0,Supreme Kai x1,"Score 18,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26041,26041,20,AwakeningItem,1,0,Elder Kai x1,"Score 19,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26042,26042,11,Point::Stone,3,0,Dragon Stone x3,"Score 20,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26043,26043,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 21,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26044,26044,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x 1,"Score 22,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26045,26045,1015640,Card,1,0,Super Saiyan Gohan (Future) x 1,"Score 23,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26046,26046,1012230,Card,1,0,Grand Kai [AGL] x1,"Score 24,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26047,26047,1012240,Card,1,0,Grand Kai [TEQ] x1,"Score 25,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26048,26048,1012250,Card,1,0,Grand Kai [INT] x1,"Score 26,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26049,26049,1012260,Card,1,0,Grand Kai [STR] x1,"Score 27,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26050,26050,1012270,Card,1,0,Grand Kai [PHY] x1,"Score 28,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26051,26051,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x 1,"Score 29,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26052,26052,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x 2,"Score 30,000,000 pts. in World Tournament",2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26053,26053,11,Point::Stone,1,0,Dragon Stone x1,Win 2 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26054,26054,1001,AwakeningItem,5,0,Turtle x5,Win 3 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26055,26055,1002,AwakeningItem,5,0,Bulma x5,Win 4 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26056,26056,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x 2,Win 5 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26057,26057,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Win 6 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26058,26058,11,Point::Stone,2,0,Dragon Stone x2,Win 7 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26059,26059,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Win 8 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26060,26060,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Win 9 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26061,26061,3,SpecialItem,1,0,(Silver) SSR Guaranteed Ticket x 1,Win 10 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26062,26062,19,AwakeningItem,1,0,Supreme Kai x1,Win 11 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26063,26063,20,AwakeningItem,1,0,Elder Kai x1,Win 12 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26064,26064,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",Win 13 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26065,26065,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Win 14 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26066,26066,11,Point::Stone,5,0,Dragon Stone x5,Win 15 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26067,26067,1002630,Card,1,765122,"(1,000,000 Zeni) Hercule Statue (Gold) x1",Win 16 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26068,26068,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Win 17 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26069,26069,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Win 18 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26070,26070,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x 3,Win 19 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26071,26071,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x 1,Win 20 World Tournaments in a row,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26072,26072,11,Point::Stone,1,0,Dragon Stone x1,Get 1 win in World Tournament,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26073,26073,11,Point::Stone,1,0,Dragon Stone x1,Get 2 wins in World Tournament,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26074,26074,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Get 3 wins in World Tournament,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26075,26075,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Get 4 wins in World Tournament,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26076,26076,11,Point::Stone,3,0,Dragon Stone x3,Get 5 wins in World Tournament,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26077,26077,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 6 wins in World Tournament,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26078,26078,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 7 wins in World Tournament,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26079,26079,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 8 wins in World Tournament,2024-07-24 07:39:45.214450,2024-07-24 07:39:45.214450
26080,26080,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 9 wins in World Tournament,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26081,26081,6,TrainingField,10,0,Gravity Chamber (50G) x10,Get 10 wins in World Tournament,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26082,26082,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 11 wins in World Tournament,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26083,26083,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 12 wins in World Tournament,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26084,26084,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 13 wins in World Tournament,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26085,26085,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 14 wins in World Tournament,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26086,26086,6,SupportItem,15,0,Senzu Bean x15,Get 15 wins in World Tournament,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26087,26087,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 16 wins in World Tournament,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26088,26088,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 17 wins in World Tournament,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26089,26089,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Get 18 wins in World Tournament,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26090,26090,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Get 19 wins in World Tournament,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26091,26091,7,TrainingField,10,0,Gravity Chamber (150G) x10,Get 20 wins in World Tournament,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26092,26092,11,Point::Stone,1,0,Dragon Stone x1,Reach King Chappa Tier,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26093,26093,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",Reach Hercule Tier,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26094,26094,5,TrainingField,3,0,King Kai's Planet (10G) x3,Reach Videl Tier,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26095,26095,1,AwakeningItem,30,0,Gregory x30,Reach Master Roshi Tier,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26096,26096,6,SupportItem,10,0,Senzu Bean x10,Reach Korin Tier,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26097,26097,11,Point::Stone,1,0,Dragon Stone x1,Reach Kami Tier,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26098,26098,4,TrainingField,10,0,Snake Way x10,Reach King Yemma Tier,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26099,26099,8,TrainingField,5,0,Supreme Kai's Planet x5,Reach King Kai Tier,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26100,26100,11,Point::Stone,5,0,Dragon Stone x5,Reach Supreme Kai Tier,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26101,26101,20,AwakeningItem,1,0,Elder Kai x1,Reach Elder Kai Tier,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
26102,26102,11,Point::Stone,5,0,Dragon Stone x5,Reach Beerus Tier,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27001,27001,11,Point::Stone,1,0,Dragon Stone x1,"Score 10,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27002,27002,11,Point::Stone,1,0,Dragon Stone x1,"Score 50,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27003,27003,6,SupportItem,2,0,Senzu Bean x2,"Score 100,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27004,27004,1001,AwakeningItem,2,0,Turtle x2,"Score 250,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27005,27005,6,SupportItem,3,0,Senzu Bean x3,"Score 500,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27006,27006,3,SpecialItem,1,0,(Silver) SSR Guaranteed Ticket x 1,"Score 1,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27007,27007,1002,AwakeningItem,2,0,Bulma x2,"Score 1,500,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27008,27008,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 2,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27009,27009,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x 2,"Score 2,500,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27010,27010,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 3,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27011,27011,11,Point::Stone,3,0,Dragon Stone x3,"Score 4,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27012,27012,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x 3,"Score 5,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27013,27013,2,SpecialItem,2,0,(Gold) World Tournament Ticket x 2,"Score 6,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27014,27014,1,PotentialItem,500,0,AGL Potential Orb (S) x500,"Score 6,300,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27015,27015,2,PotentialItem,500,0,TEQ Potential Orb (S) x500,"Score 6,400,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27016,27016,3,PotentialItem,500,0,INT Potential Orb (S) x500,"Score 6,500,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27017,27017,4,PotentialItem,500,0,STR Potential Orb (S) x500,"Score 6,600,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27018,27018,5,PotentialItem,500,0,PHY Potential Orb (S) x500,"Score 6,700,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27019,27019,19,AwakeningItem,1,0,Supreme Kai x1,"Score 7,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27020,27020,6,PotentialItem,300,0,AGL Potential Orb (M) x300,"Score 7,300,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27021,27021,7,PotentialItem,300,0,TEQ Potential Orb (M) x300,"Score 7,400,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27022,27022,8,PotentialItem,300,0,INT Potential Orb (M) x300,"Score 7,500,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27023,27023,9,PotentialItem,300,0,STR Potential Orb (M) x300,"Score 7,600,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27024,27024,10,PotentialItem,300,0,PHY Potential Orb (M) x300,"Score 7,700,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27025,27025,20,AwakeningItem,1,0,Elder Kai x1,"Score 8,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27026,27026,11,PotentialItem,20,0,AGL Potential Orb (L) x20,"Score 8,300,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27027,27027,12,PotentialItem,20,0,TEQ Potential Orb (L) x20,"Score 8,400,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27028,27028,13,PotentialItem,20,0,INT Potential Orb (L) x20,"Score 8,500,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27029,27029,14,PotentialItem,20,0,STR Potential Orb (L) x20,"Score 8,600,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27030,27030,15,PotentialItem,20,0,PHY Potential Orb (L) x20,"Score 8,700,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27031,27031,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x 1,"Score 9,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27032,27032,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x 1,"Score 10,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27033,27033,11,Point::Stone,2,0,Dragon Stone x2,"Score 11,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27034,27034,1002630,Card,1,765122,Hercule Statue (Gold) x1,"Score 12,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27035,27035,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 13,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27036,27036,11,Point::Stone,3,0,Dragon Stone x3,"Score 14,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27037,27037,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,"Score 15,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27038,27038,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x 3,"Score 16,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27039,27039,11,Point::Stone,2,0,Dragon Stone x2,"Score 17,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27040,27040,19,AwakeningItem,1,0,Supreme Kai x1,"Score 18,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27041,27041,20,AwakeningItem,1,0,Elder Kai x1,"Score 19,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27042,27042,11,Point::Stone,3,0,Dragon Stone x3,"Score 20,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27043,27043,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,"Score 21,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27044,27044,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x 1,"Score 22,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27045,27045,1013330,Card,1,0,Android #18 x 1,"Score 23,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27046,27046,1012230,Card,1,0,Grand Kai [AGL] x1,"Score 24,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27047,27047,1012240,Card,1,0,Grand Kai [TEQ] x1,"Score 25,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27048,27048,1012250,Card,1,0,Grand Kai [INT] x1,"Score 26,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27049,27049,1012260,Card,1,0,Grand Kai [STR] x1,"Score 27,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27050,27050,1012270,Card,1,0,Grand Kai [PHY] x1,"Score 28,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27051,27051,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x 1,"Score 29,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27052,27052,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x 2,"Score 30,000,000 pts. in World Tournament",2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27053,27053,11,Point::Stone,1,0,Dragon Stone x1,Win 2 World Tournaments in a row,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27054,27054,1001,AwakeningItem,5,0,Turtle x5,Win 3 World Tournaments in a row,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27055,27055,1002,AwakeningItem,5,0,Bulma x5,Win 4 World Tournaments in a row,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27056,27056,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x 2,Win 5 World Tournaments in a row,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27057,27057,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Win 6 World Tournaments in a row,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27058,27058,11,Point::Stone,2,0,Dragon Stone x2,Win 7 World Tournaments in a row,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27059,27059,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Win 8 World Tournaments in a row,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27060,27060,2,SpecialItem,1,0,(Gold) World Tournament Ticket x 1,Win 9 World Tournaments in a row,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27061,27061,3,SpecialItem,1,0,(Silver) SSR Guaranteed Ticket x 1,Win 10 World Tournaments in a row,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27062,27062,19,AwakeningItem,1,0,Supreme Kai x1,Win 11 World Tournaments in a row,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
27063,27063,20,AwakeningItem,1,0,Elder Kai x1,Win 12 World Tournaments in a row,2024-07-24 07:39:45.223188,2024-07-24 07:39:45.223188
