id,budokai_id,budokai_league_id,rank,name,point,bonus,created_at,updated_at
2109,21,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2110,21,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2111,21,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2112,21,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2201,22,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2202,22,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2203,22,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2204,22,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2205,22,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2206,22,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2207,22,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2208,22,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2209,22,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2210,22,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2211,22,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2212,22,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2301,23,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2302,23,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2303,23,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2304,23,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2305,23,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2306,23,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2307,23,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2308,23,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2309,23,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2310,23,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2311,23,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2312,23,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2401,24,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2402,24,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2403,24,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2404,24,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2405,24,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2406,24,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2407,24,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2408,24,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2409,24,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2410,24,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2411,24,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2412,24,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2501,25,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2502,25,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2503,25,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2504,25,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2505,25,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2506,25,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2507,25,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2508,25,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2509,25,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2510,25,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2511,25,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2512,25,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.339568,2024-06-18 10:28:57.339568
2601,26,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2602,26,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2603,26,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2604,26,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2605,26,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2606,26,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2607,26,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2608,26,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2609,26,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2610,26,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2611,26,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2612,26,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2701,27,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2702,27,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2703,27,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2704,27,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2705,27,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2706,27,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2707,27,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2708,27,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2709,27,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2710,27,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2711,27,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2712,27,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2801,28,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2802,28,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2803,28,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2804,28,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2805,28,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2806,28,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2807,28,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2808,28,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2809,28,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2810,28,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2811,28,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2812,28,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2901,29,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2902,29,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2903,29,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2904,29,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2905,29,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2906,29,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2907,29,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2908,29,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2909,29,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2910,29,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2911,29,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
2912,29,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3001,30,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3002,30,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3003,30,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3004,30,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3005,30,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3006,30,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3007,30,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3008,30,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3009,30,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3010,30,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3011,30,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3012,30,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3101,31,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3102,31,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3103,31,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3104,31,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3105,31,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3106,31,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3107,31,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3108,31,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3109,31,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3110,31,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3111,31,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3112,31,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3201,32,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3202,32,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3203,32,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3204,32,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3205,32,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3206,32,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3207,32,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3208,32,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3209,32,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3210,32,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3211,32,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3212,32,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3301,33,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3302,33,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3303,33,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3304,33,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3305,33,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3306,33,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3307,33,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3308,33,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3309,33,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3310,33,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3311,33,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3312,33,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3401,34,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3402,34,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3403,34,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3404,34,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.347254,2024-06-18 10:28:57.347254
3405,34,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3406,34,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3407,34,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3408,34,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3409,34,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3410,34,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3411,34,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3412,34,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3501,35,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3502,35,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3503,35,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3504,35,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3505,35,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3506,35,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3507,35,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3508,35,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3509,35,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3510,35,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3511,35,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3512,35,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3601,36,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3602,36,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3603,36,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3604,36,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3605,36,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3606,36,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3607,36,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3608,36,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3609,36,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3610,36,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3611,36,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3612,36,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3701,37,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3702,37,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3703,37,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3704,37,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3705,37,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3706,37,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3707,37,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3708,37,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3709,37,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3710,37,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3711,37,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
3712,37,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4001,40,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4002,40,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4003,40,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4004,40,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4005,40,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4006,40,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4007,40,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4008,40,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4009,40,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4010,40,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4011,40,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4012,40,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4101,41,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4102,41,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4103,41,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4104,41,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4105,41,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4106,41,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4107,41,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4108,41,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4109,41,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4110,41,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4111,41,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4112,41,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4201,42,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4202,42,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4203,42,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4204,42,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4205,42,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4206,42,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4207,42,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4208,42,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4209,42,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4210,42,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4211,42,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4212,42,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4301,43,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4302,43,1,2,King Chappa Tier,5000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4303,43,1,3,Hercule Tier,25000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4304,43,2,4,Videl Tier,50000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4305,43,2,5,Master Roshi Tier,100000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4306,43,2,6,Korin Tier,150000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4307,43,3,7,Kami Tier,250000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4308,43,3,8,King Yemma Tier,500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4309,43,3,9,King Kai Tier,1000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4310,43,4,10,Supreme Kai Tier,1500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4311,43,4,11,Elder Kai Tier,2500000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4312,43,4,12,Beerus Tier,5000000,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
4401,44,1,1,Pilaf Tier,0,1.0,2024-06-18 10:28:57.354884,2024-06-18 10:28:57.354884
