id,budokai_id,mission_type,name,priority,target_value,prev_budokai_mission_id,created_at,updated_at
460,15,3,"Score 20,000,000 points",43,20000000,459.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
461,15,4,Win 2 World Tournaments in a row,42,2,,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
462,15,4,Win 3 World Tournaments in a row,41,3,461.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
463,15,4,Win 4 World Tournaments in a row,40,4,462.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
464,15,4,Win 5 World Tournaments in a row,39,5,463.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
465,15,4,Win 6 World Tournaments in a row,38,6,464.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
466,15,4,Win 7 World Tournaments in a row,37,7,465.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
467,15,4,Win 8 World Tournaments in a row,36,8,466.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
468,15,4,Win 9 World Tournaments in a row,35,9,467.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
469,15,4,Win 10 World Tournaments in a row,34,10,468.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
470,15,4,Win 15 World Tournaments in a row,33,15,469.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
471,15,4,Win 20 World Tournaments in a row,32,20,470.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
472,15,1,Get 1 win,31,1,,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
473,15,1,Get 2 wins,30,2,472.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
474,15,1,Get 3 wins,29,3,473.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
475,15,1,Get 4 wins,28,4,474.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
476,15,1,Get 5 wins,27,5,475.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
477,15,1,Get 6 wins,26,6,476.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
478,15,1,Get 7 wins,25,7,477.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
479,15,1,Get 8 wins,24,8,478.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
480,15,1,Get 9 wins,23,9,479.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
481,15,1,Get 10 wins,22,10,480.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
482,15,1,Get 11 wins,21,11,481.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
483,15,1,Get 12 wins,20,12,482.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
484,15,1,Get 13 wins,19,13,483.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
485,15,1,Get 14 wins,18,14,484.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
486,15,1,Get 15 wins,17,15,485.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
487,15,1,Get 16 wins,16,16,486.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
488,15,1,Get 17 wins,15,17,487.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
489,15,1,Get 18 wins,14,18,488.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
490,15,1,Get 19 wins,13,19,489.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
491,15,1,Get 20 wins,12,20,490.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
492,15,2,Reach King Chappa Tier,11,2,,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
493,15,2,Reach Hercule Tier,10,3,492.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
494,15,2,Reach Videl Tier,9,4,493.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
495,15,2,Reach Master Roshi Tier,8,5,494.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
496,15,2,Reach Korin Tier,7,6,495.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
497,15,2,Reach Kami Tier,6,7,496.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
498,15,2,Reach King Yemma Tier,5,8,497.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
499,15,2,Reach King Kai Tier,4,9,498.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
500,15,2,Reach Supreme Kai Tier,3,10,499.0,2024-07-08 11:03:17.442253,2024-07-08 11:03:17.442253
501,15,2,Reach Elder Kai Tier,2,11,500.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
502,15,2,Reach Beerus Tier,1,12,501.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
503,16,3,"Score 10,000 points",61,10000,,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
504,16,3,"Score 50,000 points",60,50000,503.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
505,16,3,"Score 100,000 points",59,100000,504.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
506,16,3,"Score 250,000 points",58,250000,505.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
507,16,3,"Score 500,000 points",57,500000,506.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
508,16,3,"Score 1,000,000 points",56,1000000,507.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
509,16,3,"Score 1,500,000 points",55,1500000,508.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
510,16,3,"Score 2,000,000 points",54,2000000,509.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
511,16,3,"Score 2,500,000 points",53,2500000,510.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
512,16,3,"Score 3,000,000 points",52,3000000,511.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
513,16,3,"Score 4,000,000 points",51,4000000,512.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
514,16,3,"Score 5,000,000 points",50,5000000,513.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
515,16,3,"Score 6,000,000 points",49,6000000,514.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
516,16,3,"Score 7,000,000 points",48,7000000,515.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
517,16,3,"Score 8,000,000 points",47,8000000,516.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
518,16,3,"Score 9,000,000 points",46,9000000,517.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
519,16,3,"Score 10,000,000 points",45,10000000,518.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
520,16,3,"Score 15,000,000 points",44,15000000,519.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
521,16,3,"Score 20,000,000 points",43,20000000,520.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
522,16,4,Win 2 World Tournaments in a row,42,2,,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
523,16,4,Win 3 World Tournaments in a row,41,3,522.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
524,16,4,Win 4 World Tournaments in a row,40,4,523.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
525,16,4,Win 5 World Tournaments in a row,39,5,524.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
526,16,4,Win 6 World Tournaments in a row,38,6,525.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
527,16,4,Win 7 World Tournaments in a row,37,7,526.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
528,16,4,Win 8 World Tournaments in a row,36,8,527.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
529,16,4,Win 9 World Tournaments in a row,35,9,528.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
530,16,4,Win 10 World Tournaments in a row,34,10,529.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
531,16,4,Win 15 World Tournaments in a row,33,15,530.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
532,16,4,Win 20 World Tournaments in a row,32,20,531.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
533,16,1,Get 1 win,31,1,,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
534,16,1,Get 2 wins,30,2,533.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
535,16,1,Get 3 wins,29,3,534.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
536,16,1,Get 4 wins,28,4,535.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
537,16,1,Get 5 wins,27,5,536.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
538,16,1,Get 6 wins,26,6,537.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
539,16,1,Get 7 wins,25,7,538.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
540,16,1,Get 8 wins,24,8,539.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
541,16,1,Get 9 wins,23,9,540.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
542,16,1,Get 10 wins,22,10,541.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
543,16,1,Get 11 wins,21,11,542.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
544,16,1,Get 12 wins,20,12,543.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
545,16,1,Get 13 wins,19,13,544.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
546,16,1,Get 14 wins,18,14,545.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
547,16,1,Get 15 wins,17,15,546.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
548,16,1,Get 16 wins,16,16,547.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
549,16,1,Get 17 wins,15,17,548.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
550,16,1,Get 18 wins,14,18,549.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
551,16,1,Get 19 wins,13,19,550.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
552,16,1,Get 20 wins,12,20,551.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
553,16,2,Reach King Chappa Tier,11,2,,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
554,16,2,Reach Hercule Tier,10,3,553.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
555,16,2,Reach Videl Tier,9,4,554.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
556,16,2,Reach Master Roshi Tier,8,5,555.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
557,16,2,Reach Korin Tier,7,6,556.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
558,16,2,Reach Kami Tier,6,7,557.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
559,16,2,Reach King Yemma Tier,5,8,558.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
560,16,2,Reach King Kai Tier,4,9,559.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
561,16,2,Reach Supreme Kai Tier,3,10,560.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
562,16,2,Reach Elder Kai Tier,2,11,561.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
563,16,2,Reach Beerus Tier,1,12,562.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
564,17,3,"Score 10,000 points",61,10000,,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
565,17,3,"Score 50,000 points",60,50000,564.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
566,17,3,"Score 100,000 points",59,100000,565.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
567,17,3,"Score 250,000 points",58,250000,566.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
568,17,3,"Score 500,000 points",57,500000,567.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
569,17,3,"Score 1,000,000 points",56,1000000,568.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
570,17,3,"Score 1,500,000 points",55,1500000,569.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
571,17,3,"Score 2,000,000 points",54,2000000,570.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
572,17,3,"Score 2,500,000 points",53,2500000,571.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
573,17,3,"Score 3,000,000 points",52,3000000,572.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
574,17,3,"Score 4,000,000 points",51,4000000,573.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
575,17,3,"Score 5,000,000 points",50,5000000,574.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
576,17,3,"Score 6,000,000 points",49,6000000,575.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
577,17,3,"Score 7,000,000 points",48,7000000,576.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
578,17,3,"Score 8,000,000 points",47,8000000,577.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
579,17,3,"Score 9,000,000 points",46,9000000,578.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
580,17,3,"Score 10,000,000 points",45,10000000,579.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
581,17,3,"Score 15,000,000 points",44,15000000,580.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
582,17,3,"Score 20,000,000 points",43,20000000,581.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
583,17,4,Win 2 World Tournaments in a row,42,2,,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
584,17,4,Win 3 World Tournaments in a row,41,3,583.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
585,17,4,Win 4 World Tournaments in a row,40,4,584.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
586,17,4,Win 5 World Tournaments in a row,39,5,585.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
587,17,4,Win 6 World Tournaments in a row,38,6,586.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
588,17,4,Win 7 World Tournaments in a row,37,7,587.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
589,17,4,Win 8 World Tournaments in a row,36,8,588.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
590,17,4,Win 9 World Tournaments in a row,35,9,589.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
591,17,4,Win 10 World Tournaments in a row,34,10,590.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
592,17,4,Win 15 World Tournaments in a row,33,15,591.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
593,17,4,Win 20 World Tournaments in a row,32,20,592.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
594,17,1,Get 1 win,31,1,,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
595,17,1,Get 2 wins,30,2,594.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
596,17,1,Get 3 wins,29,3,595.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
597,17,1,Get 4 wins,28,4,596.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
598,17,1,Get 5 wins,27,5,597.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
599,17,1,Get 6 wins,26,6,598.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
600,17,1,Get 7 wins,25,7,599.0,2024-07-08 11:03:17.449843,2024-07-08 11:03:17.449843
601,17,1,Get 8 wins,24,8,600.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
602,17,1,Get 9 wins,23,9,601.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
603,17,1,Get 10 wins,22,10,602.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
604,17,1,Get 11 wins,21,11,603.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
605,17,1,Get 12 wins,20,12,604.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
606,17,1,Get 13 wins,19,13,605.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
607,17,1,Get 14 wins,18,14,606.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
608,17,1,Get 15 wins,17,15,607.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
609,17,1,Get 16 wins,16,16,608.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
610,17,1,Get 17 wins,15,17,609.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
611,17,1,Get 18 wins,14,18,610.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
612,17,1,Get 19 wins,13,19,611.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
613,17,1,Get 20 wins,12,20,612.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
614,17,2,Reach King Chappa Tier,11,2,,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
615,17,2,Reach Hercule Tier,10,3,614.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
616,17,2,Reach Videl Tier,9,4,615.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
617,17,2,Reach Master Roshi Tier,8,5,616.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
618,17,2,Reach Korin Tier,7,6,617.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
619,17,2,Reach Kami Tier,6,7,618.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
620,17,2,Reach King Yemma Tier,5,8,619.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
621,17,2,Reach King Kai Tier,4,9,620.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
622,17,2,Reach Supreme Kai Tier,3,10,621.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
623,17,2,Reach Elder Kai Tier,2,11,622.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
624,17,2,Reach Beerus Tier,1,12,623.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18101,18,3,"Score 10,000 points",79,10000,,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18102,18,3,"Score 50,000 points",78,50000,18101.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18103,18,3,"Score 100,000 points",77,100000,18102.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18104,18,3,"Score 250,000 points",76,250000,18103.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18105,18,3,"Score 500,000 points",75,500000,18104.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18106,18,3,"Score 1,000,000 points",74,1000000,18105.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18107,18,3,"Score 1,500,000 points",73,1500000,18106.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18108,18,3,"Score 2,000,000 points",72,2000000,18107.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18109,18,3,"Score 2,500,000 points",71,2500000,18108.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18110,18,3,"Score 3,000,000 points",70,3000000,18109.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18111,18,3,"Score 3,500,000 points",69,3500000,18110.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18112,18,3,"Score 4,000,000 points",68,4000000,18111.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18113,18,3,"Score 4,500,000 points",67,4500000,18112.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18114,18,3,"Score 5,000,000 points",66,5000000,18113.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18115,18,3,"Score 5,200,000 points",65,5200000,18114.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18116,18,3,"Score 5,400,000 points",64,5400000,18115.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18117,18,3,"Score 5,600,000 points",63,5600000,18116.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18118,18,3,"Score 5,800,000 points",62,5800000,18117.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18119,18,3,"Score 6,000,000 points",61,6000000,18118.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18120,18,4,Win 2 World Tournaments in a row,44,2,,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18121,18,4,Win 3 World Tournaments in a row,43,3,18120.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18122,18,4,Win 4 World Tournaments in a row,42,4,18121.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18123,18,4,Win 5 World Tournaments in a row,41,5,18122.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18124,18,4,Win 6 World Tournaments in a row,40,6,18123.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18125,18,4,Win 7 World Tournaments in a row,39,7,18124.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18126,18,4,Win 8 World Tournaments in a row,38,8,18125.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18127,18,4,Win 9 World Tournaments in a row,37,9,18126.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18128,18,4,Win 10 World Tournaments in a row,36,10,18127.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18129,18,4,Win 15 World Tournaments in a row,35,15,18128.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18130,18,4,Win 20 World Tournaments in a row,34,20,18129.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18131,18,1,Get 1 win,33,1,,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18132,18,1,Get 2 wins,32,2,18131.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18133,18,1,Get 3 wins,31,3,18132.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18134,18,1,Get 4 wins,30,4,18133.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18135,18,1,Get 5 wins,29,5,18134.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18136,18,1,Get 6 wins,28,6,18135.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18137,18,1,Get 7 wins,27,7,18136.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18138,18,1,Get 8 wins,26,8,18137.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18139,18,1,Get 9 wins,25,9,18138.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18140,18,1,Get 10 wins,24,10,18139.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18141,18,1,Get 11 wins,23,11,18140.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18142,18,1,Get 12 wins,22,12,18141.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18143,18,1,Get 13 wins,21,13,18142.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18144,18,1,Get 14 wins,20,14,18143.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18145,18,1,Get 15 wins,19,15,18144.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18146,18,1,Get 16 wins,18,16,18145.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18147,18,1,Get 17 wins,17,17,18146.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18148,18,1,Get 18 wins,16,18,18147.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18149,18,1,Get 19 wins,15,19,18148.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18150,18,1,Get 20 wins,14,20,18149.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18151,18,2,Reach King Chappa Tier,11,2,,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18152,18,2,Reach Hercule Tier,10,3,18151.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18153,18,2,Reach Videl Tier,9,4,18152.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18154,18,2,Reach Master Roshi Tier,8,5,18153.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18155,18,2,Reach Korin Tier,7,6,18154.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18156,18,2,Reach Kami Tier,6,7,18155.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18157,18,2,Reach King Yemma Tier,5,8,18156.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18158,18,2,Reach King Kai Tier,4,9,18157.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18159,18,2,Reach Supreme Kai Tier,3,10,18158.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18160,18,2,Reach Elder Kai Tier,2,11,18159.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18161,18,2,Reach Beerus Tier,1,12,18160.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18162,18,3,"Score 6,200,000 points",60,6200000,18119.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18163,18,3,"Score 6,400,000 points",59,6400000,18162.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18164,18,3,"Score 6,600,000 points",58,6600000,18163.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18165,18,3,"Score 6,800,000 points",57,6800000,18164.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18166,18,3,"Score 7,000,000 points",56,7000000,18165.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18167,18,3,"Score 7,200,000 points",55,7200000,18166.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18168,18,3,"Score 7,400,000 points",54,7400000,18167.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18169,18,3,"Score 7,600,000 points",53,7600000,18168.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18170,18,3,"Score 7,800,000 points",52,7800000,18169.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18171,18,3,"Score 8,000,000 points",51,8000000,18170.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18172,18,3,"Score 8,200,000 points",50,8200000,18171.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18173,18,3,"Score 8,400,000 points",49,8400000,18172.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18174,18,3,"Score 8,600,000 points",48,8600000,18173.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
18175,18,3,"Score 8,800,000 points",47,8800000,18174.0,2024-07-08 11:03:17.457392,2024-07-08 11:03:17.457392
