id,dot_character_lv_reward_set_id,dot_character_lv,item_id,item_type,quantity,card_exp_init,created_at,updated_at
273,1,11,1005480,Card,5,765122,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
274,1,11,1,PotentialItem,800,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
275,1,11,2,PotentialItem,800,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
276,1,11,3,PotentialItem,800,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
277,1,11,4,PotentialItem,800,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
278,1,11,5,PotentialItem,800,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
279,1,11,6,PotentialItem,500,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
280,1,11,7,PotentialItem,500,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
281,1,11,8,PotentialItem,500,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
282,1,11,9,PotentialItem,500,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
283,1,11,10,PotentialItem,500,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
284,1,11,11,PotentialItem,40,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
285,1,11,12,PotentialItem,40,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
286,1,11,13,PotentialItem,40,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
287,1,11,14,PotentialItem,40,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
288,1,11,15,PotentialItem,40,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
289,1,11,800,TrainingItem,5,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
290,1,11,801,TrainingItem,5,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
291,1,11,802,TrainingItem,5,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
292,1,11,803,TrainingItem,5,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
293,1,11,804,TrainingItem,5,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
294,1,11,900,TrainingItem,2,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
295,1,11,901,TrainingItem,2,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
296,1,11,902,TrainingItem,2,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
297,1,11,903,TrainingItem,2,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
298,1,11,904,TrainingItem,2,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
299,1,11,1000,TrainingItem,2,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
300,1,11,1001,TrainingItem,2,0,2024-04-30 09:32:19.830637,2024-04-30 09:32:19.830637
301,1,11,1002,TrainingItem,2,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
302,1,11,1003,TrainingItem,2,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
303,1,11,1004,TrainingItem,2,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
304,1,12,11,Point::Stone,10,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
305,1,12,1012230,Card,1,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
306,1,12,1012240,Card,1,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
307,1,12,1012250,Card,1,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
308,1,12,1012260,Card,1,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
309,1,12,1012270,Card,1,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
310,1,12,1013400,Card,15,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
311,1,12,1,ActItem,3,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
312,1,12,2,ActItem,2,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
313,1,12,3,ActItem,1,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
314,1,12,1,EventkagiItem,5,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
315,1,12,2,EventkagiItem,5,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
316,1,12,3,EventkagiItem,5,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
317,1,12,5,EventkagiItem,5,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
318,1,12,1002640,Card,5,93879,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
319,1,12,1002630,Card,5,765122,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
320,1,12,1005480,Card,5,765122,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
321,1,12,1,PotentialItem,800,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
322,1,12,2,PotentialItem,800,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
323,1,12,3,PotentialItem,800,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
324,1,12,4,PotentialItem,800,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
325,1,12,5,PotentialItem,800,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
326,1,12,6,PotentialItem,500,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
327,1,12,7,PotentialItem,500,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
328,1,12,8,PotentialItem,500,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
329,1,12,9,PotentialItem,500,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
330,1,12,10,PotentialItem,500,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
331,1,12,11,PotentialItem,40,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
332,1,12,12,PotentialItem,40,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
333,1,12,13,PotentialItem,40,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
334,1,12,14,PotentialItem,40,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
335,1,12,15,PotentialItem,40,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
336,1,12,800,TrainingItem,5,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
337,1,12,801,TrainingItem,5,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
338,1,12,802,TrainingItem,5,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
339,1,12,803,TrainingItem,5,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
340,1,12,804,TrainingItem,5,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
341,1,12,900,TrainingItem,2,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
342,1,12,901,TrainingItem,2,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
343,1,12,902,TrainingItem,2,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
344,1,12,903,TrainingItem,2,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
345,1,12,904,TrainingItem,2,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
346,1,12,1000,TrainingItem,2,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
347,1,12,1001,TrainingItem,2,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
348,1,12,1002,TrainingItem,2,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
349,1,12,1003,TrainingItem,2,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
350,1,12,1004,TrainingItem,2,0,2024-04-30 09:32:19.837239,2024-04-30 09:32:19.837239
