id,budokai_id,order,ranking,created_at,updated_at
1917,19,17,500001〜1000000位,2024-06-17 02:02:15,2024-06-17 02:02:15
1918,19,18,3桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
1919,19,19,4桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
1920,19,20,5桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2001,20,1,1位,2024-06-17 02:02:15,2024-06-17 02:02:15
2002,20,2,2位,2024-06-17 02:02:15,2024-06-17 02:02:15
2003,20,3,3位,2024-06-17 02:02:15,2024-06-17 02:02:15
2004,20,4,4〜10位,2024-06-17 02:02:15,2024-06-17 02:02:15
2005,20,5,11〜100位,2024-06-17 02:02:15,2024-06-17 02:02:15
2006,20,6,101〜1000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2007,20,7,1001〜2500位,2024-06-17 02:02:15,2024-06-17 02:02:15
2008,20,8,2501〜5000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2009,20,9,5001〜10000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2010,20,10,10001〜20000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2011,20,11,20001〜30000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2012,20,12,30001〜50000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2013,20,13,50001〜75000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2014,20,14,75001〜100000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2015,20,15,100001〜200000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2016,20,16,200001〜500000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2017,20,17,500001〜1000000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2018,20,18,3桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2019,20,19,4桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2020,20,20,5桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2101,21,1,1位,2024-06-17 02:02:15,2024-06-17 02:02:15
2102,21,2,2位,2024-06-17 02:02:15,2024-06-17 02:02:15
2103,21,3,3位,2024-06-17 02:02:15,2024-06-17 02:02:15
2104,21,4,4〜10位,2024-06-17 02:02:15,2024-06-17 02:02:15
2105,21,5,11〜100位,2024-06-17 02:02:15,2024-06-17 02:02:15
2106,21,6,101〜1000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2107,21,7,1001〜2500位,2024-06-17 02:02:15,2024-06-17 02:02:15
2108,21,8,2501〜5000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2109,21,9,5001〜10000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2110,21,10,10001〜20000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2111,21,11,20001〜30000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2112,21,12,30001〜50000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2113,21,13,50001〜75000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2114,21,14,75001〜100000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2115,21,15,100001〜200000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2116,21,16,200001〜500000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2117,21,17,500001〜1000000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2118,21,18,3桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2119,21,19,4桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2120,21,20,5桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2201,22,1,1位,2024-06-17 02:02:15,2024-06-17 02:02:15
2202,22,2,2〜3位,2024-06-17 02:02:15,2024-06-17 02:02:15
2203,22,3,4〜10位,2024-06-17 02:02:15,2024-06-17 02:02:15
2204,22,4,11〜20位,2024-06-17 02:02:15,2024-06-17 02:02:15
2205,22,5,21〜30位,2024-06-17 02:02:15,2024-06-17 02:02:15
2206,22,6,31〜50位,2024-06-17 02:02:15,2024-06-17 02:02:15
2207,22,7,51〜70位,2024-06-17 02:02:15,2024-06-17 02:02:15
2208,22,8,71〜100位,2024-06-17 02:02:15,2024-06-17 02:02:15
2209,22,9,101〜200位,2024-06-17 02:02:15,2024-06-17 02:02:15
2210,22,10,201〜500位,2024-06-17 02:02:15,2024-06-17 02:02:15
2211,22,11,501〜1000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2212,22,12,1001〜2000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2213,22,13,2001〜5000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2214,22,14,5001〜10000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2215,22,15,10001〜20000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2216,22,16,20001〜50000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2217,22,17,50001〜100000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2218,22,18,100001〜200000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2219,22,19,200001〜300000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2220,22,20,300001〜400000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2221,22,21,400001〜500000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2222,22,22,500001〜700000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2223,22,23,700001〜1000000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2224,22,24,3桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2225,22,25,4桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2226,22,26,5桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2301,23,1,1位,2024-06-17 02:02:15,2024-06-17 02:02:15
2302,23,2,2〜3位,2024-06-17 02:02:15,2024-06-17 02:02:15
2303,23,3,4〜10位,2024-06-17 02:02:15,2024-06-17 02:02:15
2304,23,4,11〜20位,2024-06-17 02:02:15,2024-06-17 02:02:15
2305,23,5,21〜30位,2024-06-17 02:02:15,2024-06-17 02:02:15
2306,23,6,31〜50位,2024-06-17 02:02:15,2024-06-17 02:02:15
2307,23,7,51〜70位,2024-06-17 02:02:15,2024-06-17 02:02:15
2308,23,8,71〜100位,2024-06-17 02:02:15,2024-06-17 02:02:15
2309,23,9,101〜200位,2024-06-17 02:02:15,2024-06-17 02:02:15
2310,23,10,201〜500位,2024-06-17 02:02:15,2024-06-17 02:02:15
2311,23,11,501〜1000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2312,23,12,1001〜2000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2313,23,13,2001〜5000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2314,23,14,5001〜10000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2315,23,15,10001〜20000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2316,23,16,20001〜50000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2317,23,17,50001〜100000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2318,23,18,100001〜200000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2319,23,19,200001〜300000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2320,23,20,300001〜400000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2321,23,21,400001〜500000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2322,23,22,500001〜700000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2323,23,23,700001〜1000000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2324,23,24,3桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2325,23,25,4桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2326,23,26,5桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2401,24,1,1位,2024-06-17 02:02:15,2024-06-17 02:02:15
2402,24,2,2〜3位,2024-06-17 02:02:15,2024-06-17 02:02:15
2403,24,3,4〜10位,2024-06-17 02:02:15,2024-06-17 02:02:15
2404,24,4,11〜20位,2024-06-17 02:02:15,2024-06-17 02:02:15
2405,24,5,21〜30位,2024-06-17 02:02:15,2024-06-17 02:02:15
2406,24,6,31〜50位,2024-06-17 02:02:15,2024-06-17 02:02:15
2407,24,7,51〜70位,2024-06-17 02:02:15,2024-06-17 02:02:15
2408,24,8,71〜100位,2024-06-17 02:02:15,2024-06-17 02:02:15
2409,24,9,101〜200位,2024-06-17 02:02:15,2024-06-17 02:02:15
2410,24,10,201〜500位,2024-06-17 02:02:15,2024-06-17 02:02:15
2411,24,11,501〜1000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2412,24,12,1001〜2000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2413,24,13,2001〜5000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2414,24,14,5001〜10000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2415,24,15,10001〜20000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2416,24,16,20001〜50000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2417,24,17,50001〜100000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2418,24,18,100001〜200000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2419,24,19,200001〜300000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2420,24,20,300001〜400000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2421,24,21,400001〜500000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2422,24,22,500001〜700000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2423,24,23,700001〜1000000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2424,24,24,3桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2425,24,25,4桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2426,24,26,5桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2501,25,1,1位,2024-06-17 02:02:15,2024-06-17 02:02:15
2502,25,2,2〜3位,2024-06-17 02:02:15,2024-06-17 02:02:15
2503,25,3,4〜10位,2024-06-17 02:02:15,2024-06-17 02:02:15
2504,25,4,11〜20位,2024-06-17 02:02:15,2024-06-17 02:02:15
2505,25,5,21〜30位,2024-06-17 02:02:15,2024-06-17 02:02:15
2506,25,6,31〜50位,2024-06-17 02:02:15,2024-06-17 02:02:15
2507,25,7,51〜70位,2024-06-17 02:02:15,2024-06-17 02:02:15
2508,25,8,71〜100位,2024-06-17 02:02:15,2024-06-17 02:02:15
2509,25,9,101〜200位,2024-06-17 02:02:15,2024-06-17 02:02:15
2510,25,10,201〜500位,2024-06-17 02:02:15,2024-06-17 02:02:15
2511,25,11,501〜1000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2512,25,12,1001〜2000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2513,25,13,2001〜5000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2514,25,14,5001〜10000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2515,25,15,10001〜20000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2516,25,16,20001〜50000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2517,25,17,50001〜100000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2518,25,18,100001〜200000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2519,25,19,200001〜300000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2520,25,20,300001〜400000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2521,25,21,400001〜500000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2522,25,22,500001〜700000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2523,25,23,700001〜1000000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2524,25,24,3桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2525,25,25,4桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2526,25,26,5桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2601,26,1,1位,2024-06-17 02:02:15,2024-06-17 02:02:15
2602,26,2,2〜3位,2024-06-17 02:02:15,2024-06-17 02:02:15
2603,26,3,4〜10位,2024-06-17 02:02:15,2024-06-17 02:02:15
2604,26,4,11〜20位,2024-06-17 02:02:15,2024-06-17 02:02:15
2605,26,5,21〜30位,2024-06-17 02:02:15,2024-06-17 02:02:15
2606,26,6,31〜50位,2024-06-17 02:02:15,2024-06-17 02:02:15
2607,26,7,51〜70位,2024-06-17 02:02:15,2024-06-17 02:02:15
2608,26,8,71〜100位,2024-06-17 02:02:15,2024-06-17 02:02:15
2609,26,9,101〜200位,2024-06-17 02:02:15,2024-06-17 02:02:15
2610,26,10,201〜500位,2024-06-17 02:02:15,2024-06-17 02:02:15
2611,26,11,501〜1000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2612,26,12,1001〜2000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2613,26,13,2001〜5000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2614,26,14,5001〜10000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2615,26,15,10001〜20000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2616,26,16,20001〜50000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2617,26,17,50001〜100000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2618,26,18,100001〜200000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2619,26,19,200001〜300000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2620,26,20,300001〜400000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2621,26,21,400001〜500000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2622,26,22,500001〜700000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2623,26,23,700001〜1000000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2624,26,24,3桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2625,26,25,4桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2626,26,26,5桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2701,27,1,1位,2024-06-17 02:02:15,2024-06-17 02:02:15
2702,27,2,2〜3位,2024-06-17 02:02:15,2024-06-17 02:02:15
2703,27,3,4〜10位,2024-06-17 02:02:15,2024-06-17 02:02:15
2704,27,4,11〜20位,2024-06-17 02:02:15,2024-06-17 02:02:15
2705,27,5,21〜30位,2024-06-17 02:02:15,2024-06-17 02:02:15
2706,27,6,31〜50位,2024-06-17 02:02:15,2024-06-17 02:02:15
2707,27,7,51〜70位,2024-06-17 02:02:15,2024-06-17 02:02:15
2708,27,8,71〜100位,2024-06-17 02:02:15,2024-06-17 02:02:15
2709,27,9,101〜200位,2024-06-17 02:02:15,2024-06-17 02:02:15
2710,27,10,201〜500位,2024-06-17 02:02:15,2024-06-17 02:02:15
2711,27,11,501〜1000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2712,27,12,1001〜2000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2713,27,13,2001〜5000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2714,27,14,5001〜10000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2715,27,15,10001〜20000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2716,27,16,20001〜50000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2717,27,17,50001〜100000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2718,27,18,100001〜200000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2719,27,19,200001〜300000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2720,27,20,300001〜400000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2721,27,21,400001〜500000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2722,27,22,500001〜700000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2723,27,23,700001〜1000000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2724,27,24,3桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2725,27,25,4桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2726,27,26,5桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2801,28,1,1位,2024-06-17 02:02:15,2024-06-17 02:02:15
2802,28,2,2〜3位,2024-06-17 02:02:15,2024-06-17 02:02:15
2803,28,3,4〜10位,2024-06-17 02:02:15,2024-06-17 02:02:15
2804,28,4,11〜20位,2024-06-17 02:02:15,2024-06-17 02:02:15
2805,28,5,21〜30位,2024-06-17 02:02:15,2024-06-17 02:02:15
2806,28,6,31〜50位,2024-06-17 02:02:15,2024-06-17 02:02:15
2807,28,7,51〜70位,2024-06-17 02:02:15,2024-06-17 02:02:15
2808,28,8,71〜100位,2024-06-17 02:02:15,2024-06-17 02:02:15
2809,28,9,101〜200位,2024-06-17 02:02:15,2024-06-17 02:02:15
2810,28,10,201〜500位,2024-06-17 02:02:15,2024-06-17 02:02:15
2811,28,11,501〜1000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2812,28,12,1001〜2000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2813,28,13,2001〜5000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2814,28,14,5001〜10000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2815,28,15,10001〜20000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2816,28,16,20001〜50000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2817,28,17,50001〜100000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2818,28,18,100001〜200000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2819,28,19,200001〜300000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2820,28,20,300001〜400000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2821,28,21,400001〜500000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2822,28,22,500001〜700000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2823,28,23,700001〜1000000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2824,28,24,3桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2825,28,25,4桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2826,28,26,5桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2901,29,1,1位,2024-06-17 02:02:15,2024-06-17 02:02:15
2902,29,2,2〜3位,2024-06-17 02:02:15,2024-06-17 02:02:15
2903,29,3,4〜10位,2024-06-17 02:02:15,2024-06-17 02:02:15
2904,29,4,11〜20位,2024-06-17 02:02:15,2024-06-17 02:02:15
2905,29,5,21〜30位,2024-06-17 02:02:15,2024-06-17 02:02:15
2906,29,6,31〜50位,2024-06-17 02:02:15,2024-06-17 02:02:15
2907,29,7,51〜70位,2024-06-17 02:02:15,2024-06-17 02:02:15
2908,29,8,71〜100位,2024-06-17 02:02:15,2024-06-17 02:02:15
2909,29,9,101〜200位,2024-06-17 02:02:15,2024-06-17 02:02:15
2910,29,10,201〜500位,2024-06-17 02:02:15,2024-06-17 02:02:15
2911,29,11,501〜1000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2912,29,12,1001〜2000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2913,29,13,2001〜5000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2914,29,14,5001〜10000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2915,29,15,10001〜20000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2916,29,16,20001〜50000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2917,29,17,50001〜100000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2918,29,18,100001〜200000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2919,29,19,200001〜300000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2920,29,20,300001〜400000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2921,29,21,400001〜500000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2922,29,22,500001〜700000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2923,29,23,700001〜1000000位,2024-06-17 02:02:15,2024-06-17 02:02:15
2924,29,24,3桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2925,29,25,4桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
2926,29,26,5桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
3001,30,1,1位,2024-06-17 02:02:15,2024-06-17 02:02:15
3002,30,2,2〜3位,2024-06-17 02:02:15,2024-06-17 02:02:15
3003,30,3,4〜10位,2024-06-17 02:02:15,2024-06-17 02:02:15
3004,30,4,11〜20位,2024-06-17 02:02:15,2024-06-17 02:02:15
3005,30,5,21〜30位,2024-06-17 02:02:15,2024-06-17 02:02:15
3006,30,6,31〜50位,2024-06-17 02:02:15,2024-06-17 02:02:15
3007,30,7,51〜70位,2024-06-17 02:02:15,2024-06-17 02:02:15
3008,30,8,71〜100位,2024-06-17 02:02:15,2024-06-17 02:02:15
3009,30,9,101〜200位,2024-06-17 02:02:15,2024-06-17 02:02:15
3010,30,10,201〜500位,2024-06-17 02:02:15,2024-06-17 02:02:15
3011,30,11,501〜1000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3012,30,12,1001〜2000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3013,30,13,2001〜5000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3014,30,14,5001〜10000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3015,30,15,10001〜20000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3016,30,16,20001〜50000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3017,30,17,50001〜100000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3018,30,18,100001〜200000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3019,30,19,200001〜300000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3020,30,20,300001〜400000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3021,30,21,400001〜500000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3022,30,22,500001〜700000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3023,30,23,700001〜1000000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3024,30,24,3桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
3025,30,25,4桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
3026,30,26,5桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
3101,31,1,1位,2024-06-17 02:02:15,2024-06-17 02:02:15
3102,31,2,2〜3位,2024-06-17 02:02:15,2024-06-17 02:02:15
3103,31,3,4〜10位,2024-06-17 02:02:15,2024-06-17 02:02:15
3104,31,4,11〜20位,2024-06-17 02:02:15,2024-06-17 02:02:15
3105,31,5,21〜30位,2024-06-17 02:02:15,2024-06-17 02:02:15
3106,31,6,31〜50位,2024-06-17 02:02:15,2024-06-17 02:02:15
3107,31,7,51〜70位,2024-06-17 02:02:15,2024-06-17 02:02:15
3108,31,8,71〜100位,2024-06-17 02:02:15,2024-06-17 02:02:15
3109,31,9,101〜200位,2024-06-17 02:02:15,2024-06-17 02:02:15
3110,31,10,201〜500位,2024-06-17 02:02:15,2024-06-17 02:02:15
3111,31,11,501〜1000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3112,31,12,1001〜2000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3113,31,13,2001〜5000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3114,31,14,5001〜10000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3115,31,15,10001〜20000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3116,31,16,20001〜50000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3117,31,17,50001〜100000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3118,31,18,100001〜200000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3119,31,19,200001〜300000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3120,31,20,300001〜400000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3121,31,21,400001〜500000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3122,31,22,500001〜700000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3123,31,23,700001〜1000000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3124,31,24,3桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
3125,31,25,4桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
3126,31,26,5桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
3201,32,1,1位,2024-06-17 02:02:15,2024-06-17 02:02:15
3202,32,2,2〜3位,2024-06-17 02:02:15,2024-06-17 02:02:15
3203,32,3,4〜10位,2024-06-17 02:02:15,2024-06-17 02:02:15
3204,32,4,11〜20位,2024-06-17 02:02:15,2024-06-17 02:02:15
3205,32,5,21〜30位,2024-06-17 02:02:15,2024-06-17 02:02:15
3206,32,6,31〜50位,2024-06-17 02:02:15,2024-06-17 02:02:15
3207,32,7,51〜70位,2024-06-17 02:02:15,2024-06-17 02:02:15
3208,32,8,71〜100位,2024-06-17 02:02:15,2024-06-17 02:02:15
3209,32,9,101〜200位,2024-06-17 02:02:15,2024-06-17 02:02:15
3210,32,10,201〜500位,2024-06-17 02:02:15,2024-06-17 02:02:15
3211,32,11,501〜1000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3212,32,12,1001〜2000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3213,32,13,2001〜5000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3214,32,14,5001〜10000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3215,32,15,10001〜20000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3216,32,16,20001〜50000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3217,32,17,50001〜100000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3218,32,18,100001〜200000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3219,32,19,200001〜300000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3220,32,20,300001〜400000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3221,32,21,400001〜500000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3222,32,22,500001〜700000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3223,32,23,700001〜1000000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3224,32,24,3桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
3225,32,25,4桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
3226,32,26,5桁のゾロ目順位,2024-06-17 02:02:15,2024-06-17 02:02:15
3301,33,1,1位,2024-06-17 02:02:15,2024-06-17 02:02:15
3302,33,2,2〜3位,2024-06-17 02:02:15,2024-06-17 02:02:15
3303,33,3,4〜10位,2024-06-17 02:02:15,2024-06-17 02:02:15
3304,33,4,11〜20位,2024-06-17 02:02:15,2024-06-17 02:02:15
3305,33,5,21〜30位,2024-06-17 02:02:15,2024-06-17 02:02:15
3306,33,6,31〜50位,2024-06-17 02:02:15,2024-06-17 02:02:15
3307,33,7,51〜70位,2024-06-17 02:02:15,2024-06-17 02:02:15
3308,33,8,71〜100位,2024-06-17 02:02:15,2024-06-17 02:02:15
3309,33,9,101〜200位,2024-06-17 02:02:15,2024-06-17 02:02:15
3310,33,10,201〜500位,2024-06-17 02:02:15,2024-06-17 02:02:15
3311,33,11,501〜1000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3312,33,12,1001〜2000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3313,33,13,2001〜5000位,2024-06-17 02:02:15,2024-06-17 02:02:15
3314,33,14,5001〜10000位,2024-06-17 02:02:15,2024-06-17 02:02:15
