id,name,description,zeni,rarity,selling_exchange_point,event_jumpable,created_at,updated_at
39602,孫悟空Jr.&ベジータJr.,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
39801,ヤムチャ,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
39901,孫悟飯(青年期),特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
40001,達人の証,特定のキャラクターの覚醒に必要,100000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
40101,超戦士の証 [ベジータ],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
40401,超戦士の証 [サイボーグ桃白白],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
40501,超戦士の証 [ジャッキー・チュン],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
40601,超戦士の証 [メカフリーザ],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
40801,超戦士の証[コルド大王],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
40901,超戦士の証 [ベジータ王],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
41101,超戦士の証 [マイティマスク],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
41201,超戦士の証 [パイクーハン],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
41301,超戦士の証 [孫悟飯(じいちゃん)],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
41401,超戦士の証 [トランクス(青年期)],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
41501,超戦士の証 [人造人間16号],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
41601,超戦士の証 [ピッコロ],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
41701,超戦士の証 [天津飯],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
41801,超戦士の証 [ゴテンクス(失敗)A],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
41802,超戦士の証 [ゴテンクス(失敗)B],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
42001,超戦士の証 [チルド],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
42101,超戦士の証 [ベジータ(幼年期)],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
42201,超戦士の証 [トランクス(ゼノ)],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
60101,伝説の証 [超サイヤ人孫悟空] ,特定のキャラクターの覚醒に必要,10000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
60201,伝説の証 [フリーザ(第一形態)] ,特定のキャラクターの覚醒に必要,10000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
60301,伝説の証 [超サイヤ人トランクス(未来)],特定のキャラクターの覚醒に必要,10000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
60401,伝説の証 [ベジータ],特定のキャラクターの覚醒に必要,10000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
60501,伝説の証 [セル(第一形態)] ,特定のキャラクターの覚醒に必要,10000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
60601,伝説の証 [クリリン],特定のキャラクターの覚醒に必要,10000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
60701,伝説の証 [バビディ&魔人ブウ(善)],特定のキャラクターの覚醒に必要,10000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
60801,伝説の証 [孫悟飯(幼年期)] ,特定のキャラクターの覚醒に必要,10000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
60901,伝説の証 [天津飯],特定のキャラクターの覚醒に必要,10000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
61001,伝説の証 [ドクター・ウイロー],特定のキャラクターの覚醒に必要,10000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
90001,超戦士の証 [則巻アラレ],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
90002,超戦士の証 [則巻アラレ],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
90003,超戦士の証 [則巻アラレ],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
90004,超戦士の証 [孫悟空(少年期)],特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
90005,孫悟空,"特定のキャラクターの覚醒に必要
「龍石2億個Wチャレンジ！
地球まるごとカムバックキャンペーン！」で入手可能",20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
90006,孫悟空,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
90101,孫悟空,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
90102,孫悟空,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
90201,超サイヤ人孫悟空(GT),"特定のキャラクターの覚醒に必要
ババの交換所で「ドラゴンボールGT ~究極のDB編~」で
獲得できる秘宝「金属果実」と交換することができる",20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
90202,ハイパーメガリルド,"特定のキャラクターの覚醒に必要
ババの交換所で「ドラゴンボールGT ~究極のDB編~」で
獲得できる秘宝「金属果実」と交換することができる",20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
91101,ターレス,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
91301,孫悟空(少年期),特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
91302,クリリン(少年期),特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
91501,ブヨン,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
91701,孫悟空(少年期),特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
91702,クリリン(少年期),特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
91703,ブルマ(少女期),特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
91801,クリリン,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100001,超サイヤ人3孫悟空[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100002,超サイヤ人3孫悟空[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100003,超サイヤ人3孫悟空[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100004,超サイヤ人3孫悟空[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100005,超サイヤ人3孫悟空[SUPER],特定のキャラクターの覚醒に必要,1300000,4,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100011,伝説の超サイヤ人ブロリー[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100012,伝説の超サイヤ人ブロリー[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100013,伝説の超サイヤ人ブロリー[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100014,伝説の超サイヤ人ブロリー[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100021,孫悟飯(幼年期)[銅],特定のキャラクターの覚醒に必要,10000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100022,孫悟飯(幼年期)[銀],特定のキャラクターの覚醒に必要,20000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100023,孫悟飯(幼年期)[金],特定のキャラクターの覚醒に必要,30000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100024,孫悟飯(幼年期)[虹],特定のキャラクターの覚醒に必要,40000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100031,フリーザ(フルパワー)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100032,フリーザ(フルパワー)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100033,フリーザ(フルパワー)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100034,フリーザ(フルパワー)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100041,超サイヤ人孫悟空[銅],特定のキャラクターの覚醒に必要,30000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100042,超サイヤ人孫悟空[銀],特定のキャラクターの覚醒に必要,60000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100043,超サイヤ人孫悟空[金],特定のキャラクターの覚醒に必要,90000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100044,超サイヤ人孫悟空[虹],特定のキャラクターの覚醒に必要,120000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100051,超サイヤ人孫悟飯(青年期)[銅],特定のキャラクターの覚醒に必要,30000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100052,超サイヤ人孫悟飯(青年期)[銀],特定のキャラクターの覚醒に必要,60000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100053,超サイヤ人孫悟飯(青年期)[金],特定のキャラクターの覚醒に必要,90000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100054,超サイヤ人孫悟飯(青年期)[虹],特定のキャラクターの覚醒に必要,120000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100061,超サイヤ人孫悟天(幼年期)[銅],特定のキャラクターの覚醒に必要,30000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100062,超サイヤ人孫悟天(幼年期)[銀],特定のキャラクターの覚醒に必要,60000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100063,超サイヤ人孫悟天(幼年期)[金],特定のキャラクターの覚醒に必要,90000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100064,超サイヤ人孫悟天(幼年期)[虹],特定のキャラクターの覚醒に必要,120000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100071,パーフェクトセル[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100072,パーフェクトセル[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100073,パーフェクトセル[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100074,パーフェクトセル[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100081,アルティメット孫悟飯[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100082,アルティメット孫悟飯[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100083,アルティメット孫悟飯[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100084,アルティメット孫悟飯[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100091,ピッコロ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100092,ピッコロ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100093,ピッコロ[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100094,ピッコロ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100101,魔人ブウ(純粋)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100102,魔人ブウ(純粋)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100103,魔人ブウ(純粋)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100104,魔人ブウ(純粋)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100105,魔人ブウ(純粋)[SUPER],特定のキャラクターの覚醒に必要,1300000,4,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100111,ビルス[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100112,ビルス[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100113,ビルス[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100114,ビルス[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100121,超サイヤ人3ベジータ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100122,超サイヤ人3ベジータ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100123,超サイヤ人3ベジータ[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100124,超サイヤ人3ベジータ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100131,スーパージャネンバ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100132,スーパージャネンバ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100133,スーパージャネンバ[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100134,スーパージャネンバ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100141,超サイヤ人ゴッドSS孫悟空[銅],特定のキャラクターの覚醒に必要,30000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100142,超サイヤ人ゴッドSS孫悟空[銀],特定のキャラクターの覚醒に必要,60000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100143,超サイヤ人ゴッドSS孫悟空[金],特定のキャラクターの覚醒に必要,90000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100144,超サイヤ人ゴッドSS孫悟空[虹],特定のキャラクターの覚醒に必要,120000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100151,超サイヤ人ゴッドSSベジータ[銅],特定のキャラクターの覚醒に必要,30000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100152,超サイヤ人ゴッドSSベジータ[銀],特定のキャラクターの覚醒に必要,60000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100153,超サイヤ人ゴッドSSベジータ[金],特定のキャラクターの覚醒に必要,90000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100154,超サイヤ人ゴッドSSベジータ[虹],特定のキャラクターの覚醒に必要,120000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100161,ブロリー(怒り)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100162,ブロリー(怒り)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100163,ブロリー(怒り)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100164,ブロリー(怒り)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100171,超ゴジータ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100172,超ゴジータ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100173,超ゴジータ[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100174,超ゴジータ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100181,超サイヤ人孫悟空Jr.[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100182,超サイヤ人孫悟空Jr.[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100183,超サイヤ人孫悟空Jr.[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100184,超サイヤ人孫悟空Jr.[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100191,超サイヤ人ベジータJr.[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100192,超サイヤ人ベジータJr.[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100193,超サイヤ人ベジータJr.[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100194,超サイヤ人ベジータJr.[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100201,孫悟空(GT)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100202,孫悟空(GT)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100203,孫悟空(GT)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100204,孫悟空(GT)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100221,超サイヤ人トランクス(未来)[銅],特定のキャラクターの覚醒に必要,30000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100222,超サイヤ人トランクス(未来)[銀],特定のキャラクターの覚醒に必要,60000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100223,超サイヤ人トランクス(未来)[金],特定のキャラクターの覚醒に必要,90000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100224,超サイヤ人トランクス(未来)[虹],特定のキャラクターの覚醒に必要,120000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100231,超サイヤ人ゴッドSSベジータ[銅],特定のキャラクターの覚醒に必要,30000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100232,超サイヤ人ゴッドSSベジータ[銀],特定のキャラクターの覚醒に必要,60000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100233,超サイヤ人ゴッドSSベジータ[金],特定のキャラクターの覚醒に必要,90000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100234,超サイヤ人ゴッドSSベジータ[虹],特定のキャラクターの覚醒に必要,120000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100241,超サイヤ人3ゴテンクス[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100242,超サイヤ人3ゴテンクス[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100243,超サイヤ人3ゴテンクス[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100244,超サイヤ人3ゴテンクス[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100245,超サイヤ人3ゴテンクス[SUPER],特定のキャラクターの覚醒に必要,1300000,4,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100251,ゴールデンフリーザ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100252,ゴールデンフリーザ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100253,ゴールデンフリーザ[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100254,ゴールデンフリーザ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100261,ゴクウブラック[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100262,ゴクウブラック[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100263,ゴクウブラック[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100264,ゴクウブラック[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100265,ゴクウブラック[SUPER],特定のキャラクターの覚醒に必要,1300000,4,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100271,フリーザ(第二形態)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100272,フリーザ(第二形態)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100273,フリーザ(第二形態)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100274,フリーザ(第二形態)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100281,魔人ブウ(アルティメット悟飯吸収)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100282,魔人ブウ(アルティメット悟飯吸収)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100283,魔人ブウ(アルティメット悟飯吸収)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100284,魔人ブウ(アルティメット悟飯吸収)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100291,伝説の超サイヤ人ブロリー[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100292,伝説の超サイヤ人ブロリー[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100293,伝説の超サイヤ人ブロリー[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100294,伝説の超サイヤ人ブロリー[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100301,合体13号[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100302,合体13号[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100303,合体13号[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100304,合体13号[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100311,合体13号[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100312,合体13号[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100313,合体13号[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100314,合体13号[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100321,メタルクウラ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100322,メタルクウラ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100323,メタルクウラ[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100324,メタルクウラ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100331,魔人ブウ(純粋悪)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100332,魔人ブウ(純粋悪)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100333,魔人ブウ(純粋悪)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100334,魔人ブウ(純粋悪)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100341,四星龍[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100342,四星龍[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100343,四星龍[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100344,四星龍[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100351,超サイヤ人孫悟空[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100352,超サイヤ人孫悟空[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100353,超サイヤ人孫悟空[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100354,超サイヤ人孫悟空[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100361,超サイヤ人2ベジータ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
100362,超サイヤ人2ベジータ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-07-23 00:22:05,2024-07-23 00:22:05
