id,budokai_id,priority,player_description,announcer_description,additional_hp_percent,max_hp_percent,additional_atk_percent,max_atk_percent,additional_def_percent,max_def_percent,additional_point_percent,created_at,updated_at
2605,26,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
2606,26,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
2607,26,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
2608,26,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
2609,26,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
2610,26,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
2611,26,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
2612,26,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
2701,27,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
2702,27,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
2703,27,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
2704,27,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
2705,27,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
2706,27,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
2707,27,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
2708,27,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
2709,27,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
2710,27,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
2711,27,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
2712,27,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
2801,28,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
2802,28,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
2803,28,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
2804,28,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
2805,28,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
2806,28,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
2807,28,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
2808,28,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
2809,28,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
2810,28,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
2811,28,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
2812,28,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
2901,29,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
2902,29,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
2903,29,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
2904,29,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
2905,29,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
2906,29,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
2907,29,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
2908,29,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
2909,29,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
2910,29,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
2911,29,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
2912,29,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
3001,30,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
3002,30,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
3003,30,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
3004,30,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
3005,30,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
3006,30,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
3007,30,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
3008,30,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
3009,30,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
3010,30,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
3011,30,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
3012,30,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
3101,31,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
3102,31,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
3103,31,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
3104,31,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
3105,31,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
3106,31,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
3107,31,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
3108,31,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
3109,31,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
3110,31,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
3111,31,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
3112,31,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
3201,32,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
3202,32,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
3203,32,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
3204,32,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
3205,32,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
3206,32,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
3207,32,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
3208,32,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
3209,32,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
3210,32,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
3211,32,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
3212,32,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
3301,33,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
3302,33,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
3303,33,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
3304,33,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
3305,33,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
3306,33,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
3307,33,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
3308,33,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
3309,33,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
3310,33,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
3311,33,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
3312,33,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
3401,34,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
3402,34,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
3403,34,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
3404,34,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
3405,34,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
3406,34,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
3407,34,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
3408,34,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
3409,34,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
3410,34,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
3411,34,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
3412,34,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
3501,35,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
3502,35,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
3503,35,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
3504,35,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
3505,35,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
3506,35,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
3507,35,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
3508,35,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
3509,35,9,消えろ…ぶっとばされんうちにな！,"果たして今大会の
優勝者は誰になるのか!?全く想像も
つきません!!非常にハイレベルな
試合になりそうです!!",1400,2900,75,200,130,300,1400,2024-06-17 02:02:14,2024-06-17 02:02:14
3510,35,10,さてと！フルパワーでいくかな！,"おーっと！ものすごい気迫だ！
それを受けて対戦相手も気合十分の
様子！どんな激しい闘いが見れるのか
楽しみになってまいりましたー!",1900,2900,100,200,150,300,1900,2024-06-17 02:02:14,2024-06-17 02:02:14
3511,35,11,優勝する確率は120%かな！,"なんと！はやくも優勝宣言！
それを受けて対戦相手も
激しい闘志を燃やしている模様!!
熱い火花が散っております!!",2400,2900,150,200,200,300,2400,2024-06-17 02:02:14,2024-06-17 02:02:14
3512,35,12,やはり王者はこのわたしだ！,"おーっと！ものすごい自信だ！
ここにいる全員がそれを目指す中、
我こそが王者だと名乗り出ました！
白熱した試合になりそうです！",2900,2900,200,200,300,300,2900,2024-06-17 02:02:14,2024-06-17 02:02:14
3601,36,1,頑張るぞー！,"ありがとうございました！
それでは
張り切ってまいりましょう!!",0,2900,0,200,0,300,0,2024-06-17 02:02:14,2024-06-17 02:02:14
3602,36,2,いっちょやってみっか！,"元気があって良いですね！
それでは
張り切ってまいりましょう!!",100,2900,10,200,10,300,100,2024-06-17 02:02:14,2024-06-17 02:02:14
3603,36,3,わくわくするぞ！！,"やる気満々の様子ですね!!
果たして誰が優勝するのか!?
全世界がこの大会に
注目しております!!",200,2900,15,200,20,300,150,2024-06-17 02:02:14,2024-06-17 02:02:14
3604,36,4,さっさとかかってこい！,"すでに準備は
万全というところでしょうか!!
対戦相手もやるき満々の様子です!!",300,2900,20,200,30,300,200,2024-06-17 02:02:14,2024-06-17 02:02:14
3605,36,5,お前の負けだ…ごくあっさりとな…,"おっと！「勝ち」を
宣告いたしました…いったい、
どんなスゴイ技がとびだすのでしょう！
全く予想もつきません!!",400,2900,25,200,50,300,250,2024-06-17 02:02:14,2024-06-17 02:02:14
3606,36,6,悪いな…オレの勝ちだ,"なんと!!ここで
勝利宣言です!!対戦相手も
やる気十分!!白熱した試合が
繰り広げられそうです!!",500,2900,30,200,70,300,400,2024-06-17 02:02:14,2024-06-17 02:02:14
3607,36,7,どいつから片付けてやるかな,"なんという自信!!
これには対戦相手も
ヒートアップしているようです!!!",700,2900,40,200,90,300,600,2024-06-17 02:02:14,2024-06-17 02:02:14
3608,36,8,左手だけで戦ってあげましょう,"絶対の自信が伺えますね！
果たして世界の頂点に立つのは
誰なのか!?その答えはこの大会で
あきらかになります!!",900,2900,50,200,110,300,900,2024-06-17 02:02:14,2024-06-17 02:02:14
