id,mission_category_id,item1_id,item1_type,item2_id,item2_type,item3_id,item3_type,item4_id,item4_type,created_at,updated_at
234,10027,11,Point::Stone,106.0,SpecialItem,1003970.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
235,10028,11,Point::Stone,106.0,SpecialItem,1003970.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
236,10029,11,Point::Stone,106.0,SpecialItem,1003970.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
237,10030,11,Point::Stone,106.0,SpecialItem,1003970.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
238,10031,11,Point::Stone,106.0,SpecialItem,1003970.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
239,10032,11,Point::Stone,106.0,SpecialItem,1003970.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
240,3069,11,Point::Stone,1002630.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
241,10033,200754,AwakeningItem,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
242,10034,1011481,Card,1002640.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
243,10035,11,Point::Stone,3.0,SpecialItem,1.0,SpecialItem,40001.0,AwakeningItem,2024-07-23 00:22:37,2024-07-23 00:22:37
244,10036,11,Point::Stone,1003970.0,Card,1023821.0,Card,2.0,ActItem,2024-07-23 00:22:37,2024-07-23 00:22:37
245,3068,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
246,902,11,Point::Stone,30005.0,SupportMemory,3.0,SupportFilm,,,2024-07-23 00:22:37,2024-07-23 00:22:37
247,3070,11,Point::Stone,1002630.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
248,3071,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
249,10037,11,Point::Stone,600.0,SD::Pack,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
250,393,11,Point::Stone,1023940.0,Card,1002630.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
251,10038,109,SpecialItem,108.0,SpecialItem,21.0,TreasureItem,1022350.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
252,233,1514,EquipmentSkillItem,1513.0,EquipmentSkillItem,1512.0,EquipmentSkillItem,,,2024-07-23 00:22:37,2024-07-23 00:22:37
253,395,11,Point::Stone,1023870.0,Card,900000.0,AwakeningItem,1002630.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
254,394,11,Point::Stone,1023920.0,Card,24.0,WallpaperItem,1002630.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
255,770,115,SpecialItem,111.0,SpecialItem,11.0,Point::Stone,30006.0,SupportMemory,2024-07-23 00:22:37,2024-07-23 00:22:37
256,771,117,SpecialItem,11.0,Point::Stone,50003.0,SupportMemory,500034.0,SupportMemoryEnhancementItem,2024-07-23 00:22:37,2024-07-23 00:22:37
257,10039,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
258,10040,11,Point::Stone,1.0,TreasureItem,1013400.0,Card,900000.0,AwakeningItem,2024-07-23 00:22:37,2024-07-23 00:22:37
259,3072,11,Point::Stone,1003970.0,Card,1005480.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
260,3073,11,Point::Stone,1003970.0,Card,1005480.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
261,396,11,Point::Stone,1.0,PotentialItem,6.0,PotentialItem,11.0,PotentialItem,2024-07-23 00:22:37,2024-07-23 00:22:37
262,10041,11,Point::Stone,1013400.0,Card,12.0,TrainingField,7.0,TrainingField,2024-07-23 00:22:37,2024-07-23 00:22:37
263,3075,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
264,3074,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
265,748,11,Point::Stone,1003970.0,Card,1005480.0,Card,14.0,Point::ExchangePoint,2024-07-23 00:22:37,2024-07-23 00:22:37
267,10042,11,Point::Stone,601.0,SD::Pack,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
268,10043,11,Point::Stone,1013400.0,Card,1011481.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
269,3076,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
270,3077,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
271,3078,900000,AwakeningItem,7.0,TrainingField,1000.0,TrainingItem,,,2024-07-23 00:22:37,2024-07-23 00:22:37
272,234,11,Point::Stone,1024100.0,Card,23401.0,AwakeningItem,1013400.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
273,10044,11,Point::Stone,1003970.0,Card,1013400.0,Card,12.0,TrainingField,2024-07-23 00:22:37,2024-07-23 00:22:37
274,903,11,Point::Stone,50004.0,SupportMemory,1002630.0,Card,1003890.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
275,10045,11,Point::Stone,3.0,SpecialItem,1.0,SpecialItem,40001.0,AwakeningItem,2024-07-23 00:22:37,2024-07-23 00:22:37
276,10046,11,Point::Stone,1003970.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
277,3079,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
278,10047,11,Point::Stone,700.0,SD::Pack,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
279,751,11,Point::Stone,1002630.0,Card,1002650.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
280,10048,11,Point::Stone,1003970.0,Card,1013400.0,Card,1011481.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
281,3080,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
282,10049,11,Point::Stone,701.0,SD::Pack,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
283,203,3,ActItem,2.0,ActItem,1.0,ActItem,,,2024-07-23 00:22:37,2024-07-23 00:22:37
284,804,11,Point::Stone,1537.0,EquipmentSkillItem,1536.0,EquipmentSkillItem,1535.0,EquipmentSkillItem,2024-07-23 00:22:37,2024-07-23 00:22:37
285,752,11,Point::Stone,1003970.0,Card,1005480.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
286,10050,11,Point::Stone,1003970.0,Card,102.0,EventkagiItem,15.0,CardStickerItem,2024-07-23 00:22:37,2024-07-23 00:22:37
287,3081,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
288,904,11,Point::Stone,50005.0,SupportMemory,1002630.0,Card,1002690.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
289,10051,11,Point::Stone,1003970.0,Card,1013400.0,Card,1011481.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
290,10052,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
291,10053,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
292,3082,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
293,10054,11,Point::Stone,3.0,SpecialItem,1.0,SpecialItem,40001.0,AwakeningItem,2024-07-23 00:22:37,2024-07-23 00:22:37
294,235,1024560,Card,11.0,Point::Stone,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
295,10055,11,Point::Stone,800.0,SD::Pack,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
296,10056,113,SpecialItem,3701.0,TreasureItem,11.0,Point::Stone,1003970.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
297,10057,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
298,10058,11,Point::Stone,1003970.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
299,10059,11,Point::Stone,1003970.0,Card,1.0,TreasureItem,,,2024-07-23 00:22:37,2024-07-23 00:22:37
300,10060,11,Point::Stone,1003970.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
301,905,11,Point::Stone,20013.0,SupportMemory,1003970.0,Card,1013150.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
302,3083,11,Point::Stone,1003970.0,Card,1005480.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
303,3084,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
304,3085,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
305,3086,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
306,10061,11,Point::Stone,801.0,SD::Pack,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
307,10062,11,Point::Stone,1003970.0,Card,1013400.0,Card,1011481.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
308,3087,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
309,761,43,WallpaperItem,11.0,Point::Stone,1003970.0,Card,1011481.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
310,10063,11,Point::Stone,900.0,SD::Pack,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
311,3088,11,Point::Stone,1002630.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
312,237,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
313,397,11,Point::Stone,1025100.0,Card,39701.0,SupportItem,1002630.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
314,236,1669,EquipmentSkillItem,1662.0,EquipmentSkillItem,1661.0,EquipmentSkillItem,1640.0,EquipmentSkillItem,2024-07-23 00:22:37,2024-07-23 00:22:37
315,10064,116,SpecialItem,1003970.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
316,10065,11,Point::Stone,1003970.0,Card,1013400.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
317,10066,11,Point::Stone,1003970.0,Card,1011481.0,Card,1.0,EventkagiItem,2024-07-23 00:22:37,2024-07-23 00:22:37
318,772,119,SpecialItem,118.0,SpecialItem,11.0,Point::Stone,50006.0,SupportMemory,2024-07-23 00:22:37,2024-07-23 00:22:37
319,762,11,Point::Stone,1003970.0,Card,1012230.0,Card,1011481.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
320,10067,11,Point::Stone,1003970.0,Card,1011481.0,Card,114.0,SpecialItem,2024-07-23 00:22:37,2024-07-23 00:22:37
321,10068,1011481,Card,1002640.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
322,3090,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
323,238,1003970,Card,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
324,763,11,Point::Stone,1.0,CardStickerItem,1003970.0,Card,1012230.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
325,3091,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
326,3092,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
327,3089,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
328,753,11,Point::Stone,1002630.0,Card,1002650.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
329,10069,3503,TreasureItem,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
330,906,11,Point::Stone,50007.0,SupportMemory,1018070.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
331,10070,11,Point::Stone,1003970.0,Card,1013400.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
332,10071,11,Point::Stone,1003970.0,Card,1013400.0,Card,900000.0,AwakeningItem,2024-07-23 00:22:37,2024-07-23 00:22:37
333,10072,11,Point::Stone,1003970.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
334,398,11,Point::Stone,1025240.0,Card,1002630.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
335,241,11,Point::Stone,3.0,ActItem,2.0,ActItem,1.0,ActItem,2024-07-23 00:22:37,2024-07-23 00:22:37
336,10073,11,Point::Stone,901.0,SD::Pack,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
337,239,11,Point::Stone,1003970.0,Card,1025220.0,Card,23901.0,AwakeningItem,2024-07-23 00:22:37,2024-07-23 00:22:37
338,10074,11,Point::Stone,1003970.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
339,10075,11,Point::Stone,1.0,CardStickerItem,1003970.0,Card,1005480.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
340,10076,11,Point::Stone,1012230.0,Card,1013400.0,Card,1005480.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
341,3093,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
342,10077,11,Point::Stone,1013400.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
343,10078,11,Point::Stone,1003970.0,Card,1013400.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
344,10079,11,Point::Stone,1003970.0,Card,1013400.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
345,773,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
346,10080,11,Point::Stone,1013400.0,Card,1005480.0,Card,900000.0,AwakeningItem,2024-07-23 00:22:37,2024-07-23 00:22:37
347,3095,11,Point::Stone,1002630.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
348,754,11,Point::Stone,1002630.0,Card,1002650.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
349,242,11,Point::Stone,1025450.0,Card,1002630.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
350,10081,11,Point::Stone,14.0,Point::ExchangePoint,1005480.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
351,3094,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
352,10082,11,Point::Stone,3.0,SpecialItem,1.0,SpecialItem,40001.0,AwakeningItem,2024-07-23 00:22:37,2024-07-23 00:22:37
353,10083,11,Point::Stone,1003970.0,Card,2.0,ActItem,1.0,ActItem,2024-07-23 00:22:37,2024-07-23 00:22:37
355,4001,11,Point::Stone,1003970.0,Card,1011481.0,Card,2.0,ActItem,2024-07-23 00:22:37,2024-07-23 00:22:37
356,10085,11,Point::Stone,1003970.0,Card,1013400.0,Card,1011481.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
357,3096,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
358,243,1872,EquipmentSkillItem,1862.0,EquipmentSkillItem,1861.0,EquipmentSkillItem,1837.0,EquipmentSkillItem,2024-07-23 00:22:37,2024-07-23 00:22:37
359,907,11,Point::Stone,50008.0,SupportMemory,900000.0,AwakeningItem,1002630.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
360,10086,11,Point::Stone,3403.0,TreasureItem,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
361,10087,11,Point::Stone,1026180.0,Card,1.0,CardStickerItem,1003970.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
362,774,34,WallpaperItem,11.0,Point::Stone,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
363,4002,11,Point::Stone,1003970.0,Card,1011481.0,Card,2.0,ActItem,2024-07-23 00:22:37,2024-07-23 00:22:37
364,10088,11,Point::Stone,1023821.0,Card,1003970.0,Card,1013400.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
365,399,1024560,Card,11.0,Point::Stone,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
366,10089,1003970,Card,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
367,10090,11,Point::Stone,1000.0,SD::Pack,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
368,3097,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
369,3098,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
370,3100,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
371,3101,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
372,10091,130,SpecialItem,127.0,SpecialItem,27.0,TreasureItem,1025020.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
373,3102,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
374,1301,11,Point::Stone,1026320.0,Card,1002630.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
375,1303,11,Point::Stone,1026370.0,Card,900000.0,AwakeningItem,1002630.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
376,248,2140,EquipmentSkillItem,2118.0,EquipmentSkillItem,2120.0,EquipmentSkillItem,2112.0,EquipmentSkillItem,2024-07-23 00:22:37,2024-07-23 00:22:37
377,3103,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
378,3104,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
379,247,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
380,764,126,SpecialItem,11.0,Point::Stone,1003970.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
381,1302,11,Point::Stone,1.0,SupportFilm,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
382,765,11,Point::Stone,30008.0,SupportMemory,2425.0,EquipmentSkillItem,1003970.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
383,249,1001,EventkagiItem,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
384,706,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
385,10093,11,Point::Stone,1003970.0,Card,1013400.0,Card,2.0,ActItem,2024-07-23 00:22:37,2024-07-23 00:22:37
386,244,32,WallpaperItem,26.0,TreasureItem,11.0,Point::Stone,,,2024-07-23 00:22:37,2024-07-23 00:22:37
387,4003,11,Point::Stone,1003970.0,Card,2.0,ActItem,1011481.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
388,3105,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
389,3106,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
390,10094,3504,TreasureItem,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
391,3107,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
392,3108,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
393,10095,11,Point::Stone,3.0,SpecialItem,40001.0,AwakeningItem,2.0,ActItem,2024-07-23 00:22:37,2024-07-23 00:22:37
394,4004,11,Point::Stone,1003970.0,Card,2.0,ActItem,1011481.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
395,4005,11,Point::Stone,1003970.0,Card,2.0,ActItem,1011481.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
396,4006,11,Point::Stone,1003970.0,Card,2.0,ActItem,1011481.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
397,10096,11,Point::Stone,1013400.0,Card,12.0,TrainingField,7.0,TrainingField,2024-07-23 00:22:37,2024-07-23 00:22:37
398,10097,11,Point::Stone,1001.0,SD::Pack,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
399,10098,11,Point::Stone,1003970.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
400,3109,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
401,766,11,Point::Stone,2949.0,EquipmentSkillItem,2948.0,EquipmentSkillItem,2947.0,EquipmentSkillItem,2024-07-23 00:22:37,2024-07-23 00:22:37
402,3099,11,Point::Stone,1002630.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
403,3110,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
404,10099,11,Point::Stone,1003970.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
405,10100,11,Point::Stone,1003970.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
406,252,343,EquipmentSkillItem,568.0,EquipmentSkillItem,643.0,EquipmentSkillItem,,,2024-07-23 00:22:37,2024-07-23 00:22:37
407,755,11,Point::Stone,1002630.0,Card,1002650.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
408,756,11,Point::Stone,1003970.0,Card,1005480.0,Card,14.0,Point::ExchangePoint,2024-07-23 00:22:37,2024-07-23 00:22:37
409,251,11,Point::Stone,1026620.0,Card,25101.0,AwakeningItem,1013400.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
410,253,11,Point::Stone,1003970.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
412,10102,11,Point::Stone,136.0,SpecialItem,1003970.0,Card,1.0,CardStickerItem,2024-07-23 00:22:37,2024-07-23 00:22:37
413,10103,11,Point::Stone,1003970.0,Card,1013400.0,Card,12.0,TrainingField,2024-07-23 00:22:37,2024-07-23 00:22:37
414,10104,11,Point::Stone,2.0,SpecialItem,40001.0,AwakeningItem,2.0,ActItem,2024-07-23 00:22:37,2024-07-23 00:22:37
415,10105,11,Point::Stone,16.0,CardStickerItem,3100.0,TreasureItem,1003970.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
416,4008,11,Point::Stone,1003970.0,Card,2.0,ActItem,1011481.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
417,3111,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
418,255,1011420,Card,15001.0,AwakeningItem,1003970.0,Card,900000.0,AwakeningItem,2024-07-23 00:22:37,2024-07-23 00:22:37
419,4007,11,Point::Stone,1003970.0,Card,2.0,ActItem,1011481.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
420,254,2314,EquipmentSkillItem,2311.0,EquipmentSkillItem,2308.0,EquipmentSkillItem,2307.0,EquipmentSkillItem,2024-07-23 00:22:37,2024-07-23 00:22:37
421,10106,11,Point::Stone,1003970.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
422,10107,11,Point::Stone,1003970.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
423,757,11,Point::Stone,1002630.0,Card,1002650.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
424,10108,11,Point::Stone,1100.0,SD::Pack,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
425,908,11,Point::Stone,20017.0,SupportMemory,1003970.0,Card,1014670.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
426,3112,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
427,909,11,Point::Stone,10005.0,SupportMemory,1026980.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
428,10109,11,Point::Stone,10001.0,SupportMemory,100014.0,SupportMemoryEnhancementItem,100013.0,SupportMemoryEnhancementItem,2024-07-23 00:22:37,2024-07-23 00:22:37
429,767,11,Point::Stone,1003970.0,Card,400084.0,SupportMemoryEnhancementItem,400083.0,SupportMemoryEnhancementItem,2024-07-23 00:22:37,2024-07-23 00:22:37
430,758,11,Point::Stone,1003970.0,Card,1005480.0,Card,14.0,Point::ExchangePoint,2024-07-23 00:22:37,2024-07-23 00:22:37
431,10110,11,Point::Stone,1101.0,SD::Pack,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
432,10111,11,Point::Stone,1003970.0,Card,1012240.0,Card,1012250.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
433,911,11,Point::Stone,50009.0,SupportMemory,1002630.0,Card,2000750.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
434,768,11,Point::Stone,2363.0,EquipmentSkillItem,2357.0,EquipmentSkillItem,2348.0,EquipmentSkillItem,2024-07-23 00:22:37,2024-07-23 00:22:37
435,4009,11,Point::Stone,1003970.0,Card,2.0,ActItem,1011481.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
436,3113,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
437,10112,49,SpecialItem,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
438,10113,49,SpecialItem,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
439,10114,49,SpecialItem,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
440,10115,11,Point::Stone,1200.0,SD::Pack,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
441,10116,11,Point::Stone,2.0,SpecialItem,40001.0,AwakeningItem,2.0,ActItem,2024-07-23 00:22:37,2024-07-23 00:22:37
442,100217,1003970,Card,1013400.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
443,100203,3,ActItem,2.0,ActItem,1.0,ActItem,,,2024-07-23 00:22:37,2024-07-23 00:22:37
444,258,11,Point::Stone,137.0,SpecialItem,1003970.0,Card,1013400.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
445,10117,1011481,Card,1002640.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
446,110217,1003970,Card,1013400.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
447,100236,1669,EquipmentSkillItem,1662.0,EquipmentSkillItem,1661.0,EquipmentSkillItem,1640.0,EquipmentSkillItem,2024-07-23 00:22:37,2024-07-23 00:22:37
448,100248,2140,EquipmentSkillItem,2118.0,EquipmentSkillItem,2120.0,EquipmentSkillItem,2112.0,EquipmentSkillItem,2024-07-23 00:22:37,2024-07-23 00:22:37
449,10118,137,SpecialItem,3702.0,TreasureItem,11.0,Point::Stone,1003970.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
450,4010,11,Point::Stone,1003970.0,Card,2.0,ActItem,1011481.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
451,3114,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
452,10119,11,Point::Stone,1201.0,SD::Pack,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
454,3115,11,Point::Stone,1002630.0,Card,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
455,3118,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
456,775,138,SpecialItem,11.0,Point::Stone,40009.0,SupportMemory,,,2024-07-23 00:22:37,2024-07-23 00:22:37
457,10121,11,Point::Stone,1003970.0,Card,1013400.0,Card,1005480.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
458,912,11,Point::Stone,30010.0,SupportMemory,1002630.0,Card,1008020.0,Card,2024-07-23 00:22:37,2024-07-23 00:22:37
459,3116,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
460,257,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
461,100257,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
462,110257,11,Point::Stone,,,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
463,1304,11,Point::Stone,1027240.0,Card,1002630.0,Card,,,2024-07-23 00:22:37,2024-07-23 00:22:37
464,10122,39,WallpaperItem,11.0,Point::Stone,,,,,2024-07-23 00:22:37,2024-07-23 00:22:37
465,10123,11,Point::Stone,1003970.0,Card,1011481.0,Card,139.0,SpecialItem,2024-07-23 00:22:37,2024-07-23 00:22:37
467,10124,5222,AwakeningItem,5412.0,AwakeningItem,5194.0,AwakeningItem,5233.0,AwakeningItem,2024-07-23 00:22:37,2024-07-23 00:22:37
468,10125,11,Point::Stone,22.0,TreasureItem,1.0,TreasureItem,1.0,LinkSkillLvUpItem,2024-07-23 00:22:37,2024-07-23 00:22:37
469,10126,11,Point::Stone,2.0,SpecialItem,40001.0,AwakeningItem,2.0,ActItem,2024-07-23 00:22:37,2024-07-23 00:22:37
