id,name,kana,created_at,updated_at
297,三星龍,さんしんろん,2024-07-17 02:05:48,2024-07-17 02:05:48
298,四星龍,すーしんろん,2024-07-17 02:05:48,2024-07-17 02:05:48
299,五星龍,うーしんろん,2024-07-17 02:05:48,2024-07-17 02:05:48
300,六星龍,りゅうしんろん,2024-07-17 02:05:48,2024-07-17 02:05:48
301,七星龍,ちーしんろん,2024-07-17 02:05:48,2024-07-17 02:05:48
302,超サイヤ人3ベジータ(GT),すーぱーさいやじん3べじーた(GT),2024-07-17 02:05:48,2024-07-17 02:05:48
303,テッカ,てっか,2024-07-17 02:05:48,2024-07-17 02:05:48
304,ピニッジ,ぴにっじ,2024-07-17 02:05:48,2024-07-17 02:05:48
305,ゴクウブラック,ごくうぶらっく,2024-07-17 02:05:48,2024-07-17 02:05:48
306,則巻アラレ,のりまきあられ,2024-07-17 02:05:48,2024-07-17 02:05:48
307,オボッチャマン,おぼっちゃまん,2024-07-17 02:05:48,2024-07-17 02:05:48
308,スッパマン,すっぱまん,2024-07-17 02:05:48,2024-07-17 02:05:48
309,超サイヤ人ゴッドSSベジット,すーぱーさいやじんごっどSSべじっと,2024-07-17 02:05:48,2024-07-17 02:05:48
310,ゴクウブラック(超サイヤ人ロゼ),ごくうぶらっく(すーぱーさいやじんろぜ),2024-07-17 02:05:48,2024-07-17 02:05:48
311,トランクス(青年期)(未来),とらんくす(せいねんき)(みらい),2024-07-17 02:05:48,2024-07-17 02:05:48
312,マイ(未来),まい(みらい),2024-07-17 02:05:48,2024-07-17 02:05:48
313,ザマス,ざます,2024-07-17 02:05:48,2024-07-17 02:05:48
314,亀仙人(サンタクロース),かめせんにん(さんたくろーす),2024-07-17 02:05:48,2024-07-17 02:05:48
315,合体ザマス,がったいざます,2024-07-17 02:05:48,2024-07-17 02:05:48
316,超サイヤ人4孫悟空,すーぱーさいやじん4そんごくう,2024-07-17 02:05:48,2024-07-17 02:05:48
317,超サイヤ人4ベジータ,すーぱーさいやじん4べじーた,2024-07-17 02:05:48,2024-07-17 02:05:48
318,超サイヤ人3孫悟空(GT)(黄金大猿),すーぱーさいやじん3そんごくう(GT)(おうごんおおざる),2024-07-17 02:05:48,2024-07-17 02:05:48
319,スーパーベビー2(大猿ベビー),すーぱーべびー2(おおざるべびー),2024-07-17 02:05:48,2024-07-17 02:05:48
320,スーパーベビー1,すーぱーべびー1,2024-07-17 02:05:48,2024-07-17 02:05:48
321,孫悟飯(GT)(寄生),そんごはん(GT)(きせい),2024-07-17 02:05:48,2024-07-17 02:05:48
322,超サイヤ人孫悟飯(GT)(寄生),すーぱーさいやじんそんごはん(GT)(きせい),2024-07-17 02:05:48,2024-07-17 02:05:48
323,トランクス(GT)(寄生),とらんくす(GT)(きせい),2024-07-17 02:05:48,2024-07-17 02:05:48
324,超サイヤ人トランクス(GT)(寄生),すーぱーさいやじんとらんくす(GT)(きせい),2024-07-17 02:05:48,2024-07-17 02:05:48
325,ギニュー(特戦隊),ぎにゅー(とくせんたい),2024-07-17 02:05:48,2024-07-17 02:05:48
326,超サイヤ人3孫悟空(天使),すーぱーさいやじん3そんごくう(てんし),2024-07-17 02:05:48,2024-07-17 02:05:48
327,仮面のサイヤ人,かめんのさいやじん,2024-07-17 02:05:48,2024-07-17 02:05:48
328,超サイヤ人2バーダック,すーぱーさいやじん2ばーだっく,2024-07-17 02:05:48,2024-07-17 02:05:48
329,兎人参化,とにんじんか,2024-07-17 02:05:48,2024-07-17 02:05:48
330,ヘルファイター17号,へるふぁいたー17ごう,2024-07-17 02:05:48,2024-07-17 02:05:48
331,超17号,すーぱー17ごう,2024-07-17 02:05:48,2024-07-17 02:05:48
332,孫悟空Jr.,そんごくうJr.,2024-07-17 02:05:48,2024-07-17 02:05:48
333,超サイヤ人孫悟空Jr.,すーぱーさいやじんそんごくうJr.,2024-07-17 02:05:48,2024-07-17 02:05:48
334,超サイヤ人3ゴテンクス(青年期),すーぱーさいやじん3ごてんくす(せいねんき),2024-07-17 02:05:48,2024-07-17 02:05:48
335,バイオブロリー,ばいおぶろりー,2024-07-17 02:05:48,2024-07-17 02:05:48
336,ゴクウブラック&ザマス,ごくうぶらっく&ざます,2024-07-17 02:05:48,2024-07-17 02:05:48
337,ゴクウブラック(超サイヤ人ロゼ)&ザマス,ごくうぶらっく(すーぱーさいやじんろぜ)&ざます,2024-07-17 02:05:48,2024-07-17 02:05:48
338,超サイヤ人3ブロリー,すーぱーさいやじん3ぶろりー,2024-07-17 02:05:48,2024-07-17 02:05:48
339,超サイヤ人4ゴジータ,すーぱーさいやじん4ごじーた,2024-07-17 02:05:48,2024-07-17 02:05:48
340,超サイヤ人孫悟空(天使)(超界王拳),すーぱーさいやじんそんごくう(てんし)(すーぱーかいおうけん),2024-07-17 02:05:48,2024-07-17 02:05:48
341,パーフェクトセル(天使),ぱーふぇくとせる(てんし),2024-07-17 02:05:48,2024-07-17 02:05:48
342,フリーザ(最終形態)(天使),ふりーざ(さいしゅうけいたい)(てんし),2024-07-17 02:05:48,2024-07-17 02:05:48
343,コルド大王(天使),こるどだいおう(てんし),2024-07-17 02:05:48,2024-07-17 02:05:48
344,ケール(暴走),けーる(ぼうそう),2024-07-17 02:05:48,2024-07-17 02:05:48
345,超サイヤ人2カリフラ,すーぱーさいやじん2かりふら,2024-07-17 02:05:48,2024-07-17 02:05:48
346,ビルスイス,びるすいす,2024-07-17 02:05:48,2024-07-17 02:05:48
347,セルーザ,せるーざ,2024-07-17 02:05:48,2024-07-17 02:05:48
348,トランクス(幼年期)&孫悟天(幼年期),とらんくす(ようねんき)&そんごてん(ようねんき),2024-07-17 02:05:48,2024-07-17 02:05:48
349,ランファン,らんふぁん,2024-07-17 02:05:48,2024-07-17 02:05:48
350,ベルガモ(巨大化),べるがも(きょだいか),2024-07-17 02:05:48,2024-07-17 02:05:48
351,魔人ブウ(シェイプアップ),まじんぶう(しぇいぷあっぷ),2024-07-17 02:05:48,2024-07-17 02:05:48
352,トッポ,とっぽ,2024-07-17 02:05:48,2024-07-17 02:05:48
353,ドクター・ライチー,どくたー・らいちー,2024-07-17 02:05:48,2024-07-17 02:05:48
354,ゴールデンフリーザ(天使),ごーるでんふりーざ(てんし),2024-07-17 02:05:48,2024-07-17 02:05:48
355,ユーリン,ゆーりん,2024-07-17 02:05:48,2024-07-17 02:05:48
356,孫悟空(身勝手の極意“兆”),そんごくう(みがってのごくい“きざし”),2024-07-17 02:05:48,2024-07-17 02:05:48
357,フルパワーボージャック(銀河戦士),ふるぱわーぼーじゃっく(ぎんがせんし),2024-07-17 02:05:48,2024-07-17 02:05:48
358,大界王,だいかいおう,2024-07-17 02:05:48,2024-07-17 02:05:48
359,ベジット(アメ玉),べじっと(あめだま),2024-07-17 02:05:48,2024-07-17 02:05:48
360,超サイヤ人ケフラ,すーぱーさいやじんけふら,2024-07-17 02:05:48,2024-07-17 02:05:48
361,天津飯&餃子,てんしんはん&ちゃおず,2024-07-17 02:05:48,2024-07-17 02:05:48
362,男狼,おとこおおかみ,2024-07-17 02:05:48,2024-07-17 02:05:48
363,パンプット,ぱんぷっと,2024-07-17 02:05:48,2024-07-17 02:05:48
364,超サイヤ人2ベジータ&ブルマ,すーぱーさいやじん2べじーた&ぶるま,2024-07-17 02:05:48,2024-07-17 02:05:48
365,暗黒トワ,あんこくとわ,2024-07-17 02:05:48,2024-07-17 02:05:48
366,超サイヤ人3トランクス(青年期),すーぱーさいやじん3とらんくす(せいねんき),2024-07-17 02:05:48,2024-07-17 02:05:48
367,超サイヤ人3孫悟飯(青年期),すーぱーさいやじん3そんごはん(せいねんき),2024-07-17 02:05:48,2024-07-17 02:05:48
368,超サイヤ人3バーダック,すーぱーさいやじん3ばーだっく,2024-07-17 02:05:48,2024-07-17 02:05:48
369,タピオン(ヒルデガーン),たぴおん(ひるでがーん),2024-07-17 02:05:48,2024-07-17 02:05:48
370,タピオン,たぴおん,2024-07-17 02:05:48,2024-07-17 02:05:48
371,ホイ,ほい,2024-07-17 02:05:48,2024-07-17 02:05:48
372,ミノシア,みのしあ,2024-07-17 02:05:48,2024-07-17 02:05:48
373,孫悟空&ベジータ,そんごくう&べじーた,2024-07-17 02:05:48,2024-07-17 02:05:48
374,超サイヤ人孫悟空&超サイヤ人ベジータ,すーぱーさいやじんそんごくう&すーぱーさいやじんべじーた,2024-07-17 02:05:48,2024-07-17 02:05:48
375,超ベジット(合体),すーぱーべじっと(がったい),2024-07-17 02:05:48,2024-07-17 02:05:48
376,孫悟空(天使)&ベジータ(天使),そんごくう(てんし)&べじーた(てんし),2024-07-17 02:05:48,2024-07-17 02:05:48
377,超サイヤ人孫悟空(天使)&超サイヤ人ベジータ(天使),すーぱーさいやじんそんごくう(てんし)&すーぱーさいやじんべじーた(てんし),2024-07-17 02:05:48,2024-07-17 02:05:48
378,超ゴジータ(融合),すーぱーごじーた(ゆうごう),2024-07-17 02:05:48,2024-07-17 02:05:48
379,ギニュー(孫悟空)(特戦隊),ぎにゅー(そんごくう)(とくせんたい),2024-07-17 02:05:48,2024-07-17 02:05:48
380,ジレン,じれん,2024-07-17 02:05:48,2024-07-17 02:05:48
381,孫悟空(身勝手の極意)(覚醒),そんごくう(みがってのごくい)(かくせい),2024-07-17 02:05:48,2024-07-17 02:05:48
382,超サイヤ人2ケフラ,すーぱーさいやじん2けふら,2024-07-17 02:05:48,2024-07-17 02:05:48
383,カリフラ,かりふら,2024-07-17 02:05:48,2024-07-17 02:05:48
384,ケール,けーる,2024-07-17 02:05:48,2024-07-17 02:05:48
385,超サイヤ人2ケール,すーぱーさいやじん2けーる,2024-07-17 02:05:48,2024-07-17 02:05:48
386,超サイヤ人2キャベ,すーぱーさいやじん2きゃべ,2024-07-17 02:05:48,2024-07-17 02:05:48
387,スーパーリブリアン,すーぱーりぶりあん,2024-07-17 02:05:48,2024-07-17 02:05:48
388,ターレス(強化),たーれす(きょうか),2024-07-17 02:05:48,2024-07-17 02:05:48
389,ドラゴンボールヒロインズ,どらごんぼーるひろいんず,2024-07-17 02:05:48,2024-07-17 02:05:48
390,ビルス&ウイス,びるす&ういす,2024-07-17 02:05:48,2024-07-17 02:05:48
391,超サイヤ人ゴッドSSベジータ(進化)(進化),すーぱーさいやじんごっどSSべじーた(しんか)(しんか),2024-07-17 02:05:48,2024-07-17 02:05:48
392,トッポ(破壊神モード),とっぽ(はかいしんもーど),2024-07-17 02:05:48,2024-07-17 02:05:48
393,ディスポ,でぃすぽ,2024-07-17 02:05:48,2024-07-17 02:05:48
394,ディスポ(超最高速モード),でぃすぽ(ちょうさいこうそくもーど),2024-07-17 02:05:48,2024-07-17 02:05:48
395,リブリアン,りぶりあん,2024-07-17 02:05:48,2024-07-17 02:05:48
396,リブリアン(巨大化),りぶりあん(きょだいか),2024-07-17 02:05:48,2024-07-17 02:05:48
397,老界王神(居眠り),ろうかいおうしん(いねむり),2024-07-17 02:05:48,2024-07-17 02:05:48
398,スラッグ,すらっぐ,2024-07-17 02:05:48,2024-07-17 02:05:48
399,スラッグ(巨大化),すらっぐ(きょだいか),2024-07-17 02:05:48,2024-07-17 02:05:48
400,超フルパワーサイヤ人4孫悟空,ちょうふるぱわーさいやじん4そんごくう,2024-07-17 02:05:48,2024-07-17 02:05:48
401,フリーザ(最終形態)(GT),ふりーざ(さいしゅうけいたい)(GT),2024-07-17 02:05:48,2024-07-17 02:05:48
402,セル(完全体)(GT),せる(かんぜんたい)(GT),2024-07-17 02:05:48,2024-07-17 02:05:48
403,人造人間18号(GT),じんぞうにんげん18ごう(GT),2024-07-17 02:05:48,2024-07-17 02:05:48
404,メタルクウラ軍団,めたるくうらぐんだん,2024-07-17 02:05:48,2024-07-17 02:05:48
405,ブラ,ぶら,2024-07-17 02:05:48,2024-07-17 02:05:48
406,人造人間21号(通常),じんぞうにんげん21ごう(つうじょう),2024-07-17 02:05:48,2024-07-17 02:05:48
407,人造人間21号(変身・善),じんぞうにんげん21ごう(へんしん・ぜん),2024-07-17 02:05:48,2024-07-17 02:05:48
408,人造人間21号(変身),じんぞうにんげん21ごう(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
409,人造人間21号(変身・悪)(変身),じんぞうにんげん21ごう(へんしん・あく)(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
410,グレートサイヤマン1号&2号,ぐれーとさいやまん1ごう&2ごう,2024-07-17 02:05:48,2024-07-17 02:05:48
411,セル(完全体)&セルジュニア,せる(かんぜんたい)&せるじゅにあ,2024-07-17 02:05:48,2024-07-17 02:05:48
412,孫悟空&フリーザ(最終形態)(天使),そんごくう&ふりーざ(さいしゅうけいたい)(てんし),2024-07-17 02:05:48,2024-07-17 02:05:48
413,トランクス(幼年期)&孫悟天(幼年期)&マーロン,とらんくす(ようねんき)&そんごてん(ようねんき)&まーろん,2024-07-17 02:05:48,2024-07-17 02:05:48
414,ピッコロ(同化),ぴっころ(どうか),2024-07-17 02:05:48,2024-07-17 02:05:48
415,超サイヤ人2孫悟空(変身),すーぱーさいやじん2そんごくう(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
416,超サイヤ人3孫悟空(変身),すーぱーさいやじん3そんごくう(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
417,超サイヤ人ゴッド孫悟空(変身),すーぱーさいやじんごっどそんごくう(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
418,超サイヤ人ゴッドSS孫悟空(変身),すーぱーさいやじんごっどSSそんごくう(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
419,フリーザ(第二形態)(変身),ふりーざ(だいにけいたい)(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
420,フリーザ(第三形態)(変身),ふりーざ(だいさんけいたい)(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
421,フリーザ(最終形態)(変身),ふりーざ(さいしゅうけいたい)(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
422,ゴールデンフリーザ(変身),ごーるでんふりーざ(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
423,魔人ブウ(アルティメット悟飯吸収)(吸収),まじんぶう(あるてぃめっとごはんきゅうしゅう)(きゅうしゅう),2024-07-17 02:05:48,2024-07-17 02:05:48
424,魔人ブウ(ゴテンクス吸収)(吸収),まじんぶう(ごてんくすきゅうしゅう)(きゅうしゅう),2024-07-17 02:05:48,2024-07-17 02:05:48
425,魔人ブウ(ピッコロ吸収)(吸収),まじんぶう(ぴっころきゅうしゅう)(きゅうしゅう),2024-07-17 02:05:48,2024-07-17 02:05:48
426,西の界王神,にしのかいおうしん,2024-07-17 02:05:48,2024-07-17 02:05:48
427,超サイヤ人ゴテンクス&ゴースト,すーぱーさいやじんごてんくす&ごーすと,2024-07-17 02:05:48,2024-07-17 02:05:48
428,パスタ,ぱすた,2024-07-17 02:05:48,2024-07-17 02:05:48
430,ビルス(モナカの着ぐるみ),びるす(もなかのきぐるみ),2024-07-17 02:05:48,2024-07-17 02:05:48
431,ブリアン・デ・シャトー,ぶりあん・で・しゃとー,2024-07-17 02:05:48,2024-07-17 02:05:48
432,超サイヤ人3孫悟空(ゼノ),すーぱーさいやじん3そんごくう(ぜの),2024-07-17 02:05:48,2024-07-17 02:05:48
433,超サイヤ人3ベジータ(ゼノ),すーぱーさいやじん3べじーた(ぜの),2024-07-17 02:05:48,2024-07-17 02:05:48
434,時の界王神(時の力解放),ときのかいおうしん(ときのちからかいほう),2024-07-17 02:05:48,2024-07-17 02:05:48
435,超ミラ,すーぱーみら,2024-07-17 02:05:48,2024-07-17 02:05:48
436,魔神ドミグラ(魔強化形態),まじんどみぐら(まきょうかけいたい),2024-07-17 02:05:48,2024-07-17 02:05:48
437,暗黒仮面王,あんこくかめんおう,2024-07-17 02:05:48,2024-07-17 02:05:48
438,黒仮面のサイヤ人,くろかめんのさいやじん,2024-07-17 02:05:48,2024-07-17 02:05:48
439,孫悟飯(青年期)&ビーデル,そんごはん(せいねんき)&びーでる,2024-07-17 02:05:48,2024-07-17 02:05:48
440,ヤムチャ&プーアル,やむちゃ&ぷーある,2024-07-17 02:05:48,2024-07-17 02:05:48
441,ゴクウブラック(超サイヤ人ロゼ)(変身),ごくうぶらっく(すーぱーさいやじんろぜ)(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
442,ボタマゲッタ,ぼたまげった,2024-07-17 02:05:48,2024-07-17 02:05:48
443,フロスト(フルパワー),ふろすと(ふるぱわー),2024-07-17 02:05:48,2024-07-17 02:05:48
444,トランクス(青年期)(未来)&マイ(未来),とらんくす(せいねんき)(みらい)&まい(みらい),2024-07-17 02:05:48,2024-07-17 02:05:48
445,トランクス(幼年期)＆マイ,とらんくす(ようねんき)&まい,2024-07-17 02:05:48,2024-07-17 02:05:48
446,超サイヤ人ゴジータ,すーぱーさいやじんごじーた,2024-07-17 02:05:48,2024-07-17 02:05:48
447,超サイヤ人ゴッドSSゴジータ(変身),すーぱーさいやじんごっどSSごじーた(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
448,超サイヤ人ゴッドベジータ,すーぱーさいやじんごっどべじーた,2024-07-17 02:05:48,2024-07-17 02:05:48
449,超サイヤ人ブロリー(フルパワー)(変身),すーぱーさいやじんぶろりー(ふるぱわー)(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
450,ブロリー(怒り),ぶろりー(いかり),2024-07-17 02:05:48,2024-07-17 02:05:48
451,パラガス&ブロリー,ぱらがす&ぶろりー,2024-07-17 02:05:48,2024-07-17 02:05:48
452,ギル,ぎる,2024-07-17 02:05:48,2024-07-17 02:05:48
453,ベジータJr.,べじーたJr.,2024-07-17 02:05:48,2024-07-17 02:05:48
454,超サイヤ人ベジータJr.,すーぱーさいやじんべじーたJr.,2024-07-17 02:05:48,2024-07-17 02:05:48
455,孫悟空(GT)&パン(GT)&トランクス(GT),そんごくう(GT)&ぱん(GT)&とらんくす(GT),2024-07-17 02:05:48,2024-07-17 02:05:48
456,スーパーウーブ(合体),すーぱーうーぶ(がったい),2024-07-17 02:05:48,2024-07-17 02:05:48
457,孫悟空(少年期)&則巻アラレ,そんごくう(しょうねんき)&のりまきあられ,2024-07-17 02:05:48,2024-07-17 02:05:48
458,超ベジータ(変身),すーぱーべじーた(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
459,超サイヤ人2ベジータ(変身),すーぱーさいやじん2べじーた(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
460,超サイヤ人ゴッドベジータ(変身),すーぱーさいやじんごっどべじーた(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
461,超サイヤ人ゴッドSSベジータ(変身),すーぱーさいやじんごっどSSべじーた(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
462,複製ベジータ,ふくせいべじーた,2024-07-17 02:05:48,2024-07-17 02:05:48
463,複製ベジータ(超サイヤ人ゴッドSS),ふくせいべじーた(すーぱーさいやじんごっどSS),2024-07-17 02:05:48,2024-07-17 02:05:48
464,孫悟空(DOKKAN武闘伝),そんごくう(DOKKANぶとうでん),2024-07-17 02:05:48,2024-07-17 02:05:48
465,ベジータ(DOKKAN武闘伝),べじーた(DOKKANぶとうでん),2024-07-17 02:05:48,2024-07-17 02:05:48
466,サオネル&ピリナ,さおねる&ぴりな,2024-07-17 02:05:48,2024-07-17 02:05:48
467,ヴァドス,ゔぁどす,2024-07-17 02:05:48,2024-07-17 02:05:48
468,孫悟飯(青年期)&孫悟天(幼年期),そんごはん(せいねんき)&そんごてん(ようねんき),2024-07-17 02:05:48,2024-07-17 02:05:48
469,超サイヤ人孫悟飯(青年期)&超サイヤ人孫悟天(幼年期),すーぱーさいやじんそんごはん(せいねんき)&すーぱーさいやじんそんごてん(ようねんき),2024-07-17 02:05:48,2024-07-17 02:05:48
470,伝説の超サイヤ人ブロリー(変身),でんせつのすーぱーさいやじんぶろりー(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
471,カリフラ&ケール,かりふら&けーる,2024-07-17 02:05:48,2024-07-17 02:05:48
472,超サイヤ人カリフラ&超サイヤ人ケール,すーぱーさいやじんかりふら&すーぱーさいやじんけーる,2024-07-17 02:05:48,2024-07-17 02:05:48
473,超サイヤ人2カリフラ&超サイヤ人2ケール,すーぱーさいやじん2かりふら&すーぱーさいやじん2けーる,2024-07-17 02:05:48,2024-07-17 02:05:48
474,超サイヤ人トランクス(未来)(変身),すーぱーさいやじんとらんくす(みらい)(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
475,超サイヤ人トランクス(未来)(強化),すーぱーさいやじんとらんくす(みらい)(きょうか),2024-07-17 02:05:48,2024-07-17 02:05:48
476,合体ザマス(合体),がったいざます(がったい),2024-07-17 02:05:48,2024-07-17 02:05:48
477,合体ザマス(異形化),がったいざます(いぎょうか),2024-07-17 02:05:48,2024-07-17 02:05:48
478,ゴワス,ごわす,2024-07-17 02:05:48,2024-07-17 02:05:48
479,ゴワス&ザマス,ごわす&ざます,2024-07-17 02:05:48,2024-07-17 02:05:48
480,ゴジータ,ごじーた,2024-07-17 02:05:48,2024-07-17 02:05:48
481,ハッチャン,はっちゃん,2024-07-17 02:05:48,2024-07-17 02:05:48
482,牛魔王,ぎゅうまおう,2024-07-17 02:05:48,2024-07-17 02:05:48
483,超サイヤ人孫悟空(変身),すーぱーさいやじんそんごくう(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
484,シーラス,しーらす,2024-07-17 02:05:48,2024-07-17 02:05:48
485,シーラス(融合体),しーらす(ゆうごうたい),2024-07-17 02:05:48,2024-07-17 02:05:48
486,グレートサイヤマン3号,ぐれーとさいやまん3ごう,2024-07-17 02:05:48,2024-07-17 02:05:48
487,孫悟空(ゼノ),そんごくう(ぜの),2024-07-17 02:05:48,2024-07-17 02:05:48
488,ベジータ(ゼノ),べじーた(ぜの),2024-07-17 02:05:48,2024-07-17 02:05:48
489,ビート,びーと,2024-07-17 02:05:48,2024-07-17 02:05:48
490,グレートサイヤマン4号,ぐれーとさいやまん4ごう,2024-07-17 02:05:48,2024-07-17 02:05:48
491,アムズ(第二形態),あむず(だいにけいたい),2024-07-17 02:05:48,2024-07-17 02:05:48
492,アムズ(第三形態),あむず(だいさんけいたい),2024-07-17 02:05:48,2024-07-17 02:05:48
493,メカフリーザ&コルド大王,めかふりーざ&こるどだいおう,2024-07-17 02:05:48,2024-07-17 02:05:48
494,超サイヤ人2孫悟飯(少年期)(覚醒),すーぱーさいやじん2そんごはん(しょうねんき)(かくせい),2024-07-17 02:05:48,2024-07-17 02:05:48
495,パーフェクトセル(進化),ぱーふぇくとせる(しんか),2024-07-17 02:05:48,2024-07-17 02:05:48
496,孫悟空(少年期)&ブルマ(少女期),そんごくう(しょうねんき)&ぶるま(しょうじょき),2024-07-17 02:05:48,2024-07-17 02:05:48
497,超ベジータ/超トランクス,すーぱーべじーた/すーぱーとらんくす,2024-07-17 02:05:48,2024-07-17 02:05:48
498,超トランクス(交代),すーぱーとらんくす(こうたい),2024-07-17 02:05:48,2024-07-17 02:05:48
499,ピッコロ(神と融合),ぴっころ(かみとゆうごう),2024-07-17 02:05:48,2024-07-17 02:05:48
500,リブリアン(変身),りぶりあん(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
501,超サイヤ人孫悟空/超サイヤ人孫悟飯(少年期),すーぱーさいやじんそんごくう/すーぱーさいやじんそんごはん(しょうねんき),2024-07-17 02:05:48,2024-07-17 02:05:48
502,超サイヤ人孫悟飯(少年期)(交代),すーぱーさいやじんそんごはん(しょうねんき)(こうたい),2024-07-17 02:05:48,2024-07-17 02:05:48
503,人造人間17号&18号/人造人間16号,じんぞうにんげん17ごう&18ごう/じんぞうにんげん16ごう,2024-07-17 02:05:48,2024-07-17 02:05:48
504,人造人間16号(交代),じんぞうにんげん16ごう(こうたい),2024-07-17 02:05:48,2024-07-17 02:05:48
505,トランクス(幼年期)(グレートサイヤマン),とらんくす(ようねんき)(ぐれーとさいやまん),2024-07-17 02:05:48,2024-07-17 02:05:48
506,スケさん,すけさん,2024-07-17 02:05:48,2024-07-17 02:05:48
507,超サイヤ人孫悟飯(未来)(変身),すーぱーさいやじんそんごはん(みらい)(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
508,クウラ(最終形態)(変身),くうら(さいしゅうけいたい)(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
509,サウザー(クウラ機甲戦隊),さうざー(くうらきこうせんたい),2024-07-17 02:05:48,2024-07-17 02:05:48
510,カンバー,かんばー,2024-07-17 02:05:48,2024-07-17 02:05:48
511,超サイヤ人カンバー(大猿カンバー),すーぱーさいやじんかんばー(おおざるかんばー),2024-07-17 02:05:48,2024-07-17 02:05:48
512,ゴールデンクウラ,ごーるでんくうら,2024-07-17 02:05:48,2024-07-17 02:05:48
513,超サイヤ人ゴッドSS孫悟空(界王拳),すーぱーさいやじんごっどSSそんごくう(かいおうけん),2024-07-17 02:05:48,2024-07-17 02:05:48
514,フュー,ふゅー,2024-07-17 02:05:48,2024-07-17 02:05:48
515,超フュー,すーぱーふゅー,2024-07-17 02:05:48,2024-07-17 02:05:48
516,ゴテンクス(ゼノ),ごてんくす(ぜの),2024-07-17 02:05:48,2024-07-17 02:05:48
517,ベジークス(ゼノ),べじーくす(ぜの),2024-07-17 02:05:48,2024-07-17 02:05:48
518,ゴハンクス(ゼノ),ごはんくす(ぜの),2024-07-17 02:05:48,2024-07-17 02:05:48
519,悪のサイヤ人,あくのさいやじん,2024-07-17 02:05:48,2024-07-17 02:05:48
520,合体13号(変身),がったい13ごう(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
521,人造人間14号&15号,じんぞうにんげん14ごう&15ごう,2024-07-17 02:05:48,2024-07-17 02:05:48
522,バビディ&ダーブラ,ばびでぃ&だーぶら,2024-07-17 02:05:48,2024-07-17 02:05:48
523,孫悟空(サンタクロース),そんごくう(さんたくろーす),2024-07-17 02:05:48,2024-07-17 02:05:48
524,超サイヤ人3孫悟空(天使)(変身),すーぱーさいやじん3そんごくう(てんし)(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
525,魔人ベジータ(強化),まじんべじーた(きょうか),2024-07-17 02:05:48,2024-07-17 02:05:48
526,グレートサイヤマン(SS),ぐれーとさいやまん(SS),2024-07-17 02:05:48,2024-07-17 02:05:48
527,グレートサイヤマン(変身),ぐれーとさいやまん(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
528,ヤムー&スポポビッチ,やむー&すぽぽびっち,2024-07-17 02:05:48,2024-07-17 02:05:48
529,ババリ星人,ばばりせいじん,2024-07-17 02:05:48,2024-07-17 02:05:48
530,ブロリー(幼年期),ぶろりー(ようねんき),2024-07-17 02:05:48,2024-07-17 02:05:48
531,ラディッツ(幼年期),らでぃっつ(ようねんき),2024-07-17 02:05:48,2024-07-17 02:05:48
532,超サイヤ人ゴッドSSベジット(変身),すーぱーさいやじんごっどSSべじっと(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
533,超サイヤ人ゴッドSSゴジータ(変身),すーぱーさいやじんごっどSSごじーた(へんしん),2024-07-17 02:05:48,2024-07-17 02:05:48
534,超サイヤ人トランクス(未来)&マイ(未来),すーぱーさいやじんとらんくす(みらい)&まい(みらい),2024-07-17 02:05:48,2024-07-17 02:05:48
535,バーダック&ギネ,ばーだっく&ぎね,2024-07-17 02:05:48,2024-07-17 02:05:48
536,ベジータ(幼年期)&ラディッツ(幼年期),べじーた(ようねんき)&らでぃっつ(ようねんき),2024-07-17 02:05:48,2024-07-17 02:05:48
537,ザマス(孫悟空),ざます(そんごくう),2024-07-17 02:05:48,2024-07-17 02:05:48
538,ジャッキー・チュン(MAXパワー),じゃっきー・ちゅん(MAXぱわー),2024-07-17 02:05:48,2024-07-17 02:05:48
